US_Chart - Current Country Albums,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,week_of
Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,2023.06.22
51,Queen Of Me,Shania Twain,REPUBLIC RECORDS,R-RR,1,42,40,32,162,-12.9,186,64513,2023.09.14
52,Moment Of Truth,Red Clay Strays, INDEPENDENT LABEL SUBMISSION,INDI,44,44,65,3,157,-2.5,161,1720,2023.09.14
53,Greatest Hits(Target,Florida Georgia Line,BMX,BMX ,9,38,42,46,152,-22.8,197,26646,2023.09.14
54,The Man From Waco,Charley Crockett,RED INK,RDIK,2,33,37,53,148,-36.5,233,31043,2023.09.14
55,Earned It,Larry Fleet,Big Loud Records,BLR,13,13,,2,144,-82.4,820,964,2023.09.14
55,Me/And/Dad,Billy Strings,NEW ROUNDER,ROUN,1,,61,42,144,87.0,77,40778,2023.09.14
55,Sticks And Stones,Lukas Nelson & Promise Of The Real,RED INK,RDIK,5,36,31,9,144,-28.0,200,7498,2023.09.14
58,Tyler Hubbard,Tyler Hubbard,MCA NASHVILLE,MCAN,3,64,59,33,142,32.7,107,17907,2023.09.14
59,Never Enough,Parker McCollum,MCA NASHVILLE,MCAN,5,44,47,18,137,-14.9,161,8745,2023.09.14
60,Subject To Change,Kelsea Ballerini,Black River Entertainment,BRVG,1,47,49,51,134,-11.3,151,29274,2023.09.14
60,Lucky,Megan Moroney,ARNV,ARNV,4,56,58,19,134,3.9,129,7832,2023.09.14
62,So Help Me God,Brantley Gilbert,VALORY,VALO,6,53,49,21,127,-8.6,139,12691,2023.09.14
63,Fallen: A Gospel Record For Sinners,Dennis Quaid,GAITHER MUSIC GROUP,VCMG,6,57,53,7,124,-3.1,128,4209,2023.09.14
63,Nate Smith,Nate Smith,RCA NASHVILLE,RCNA,4,52,65,20,124,-13.3,143,7685,2023.09.14
63,Denim & Rhinestones,Carrie Underwood,CAPITOL NASHVILLE,CAPN,1,53,,65,124,-10.8,139,78384,2023.09.14
66,Leave The Light On,Bailey Zimmerman,Warner Music Nashville,WNS,1,61,55,48,120,4.3,115,27716,2023.09.14
67,Life Is Like A Song,Kenny Rogers,UNIVERSAL MUSIC ENTERPRISES,UME,5,55,46,15,117,-11.4,132,6869,2023.09.14
67,All My Homies Hate Ticketmaster (Live Fr,Zach Bryan,WARNER RECORDS,WAR ,7,51,39,11,117,-19.3,145,7501,2023.09.14
69,NOW Country 15,Various Artists,NOW,NOW ,1,58,65,67,112,-10.4,125,44519,2023.09.14
70,Altitude,Marty Stuart,SUPERLATONE REC,SUU ,3,,,15,110,93.0,57,6459,2023.09.14
71,Celebrants,Nickel Creek,THE ORCHARD,ORCH,3,50,,2,103,-29.5,146,14431,2023.09.14
72,My Love Of Country,Teddy Thompson,MEGAFORCE,MEGF,29,,62,3,101,74.1,58,573,2023.09.14
72,Stray Dog,Justin Moore,VALORY,VALO,2,66,60,19,101,2.0,99,8497,2023.09.14
74,Crooked Tree,Molly Tuttle & Golden Highway,NONESUCH,NON,9,,71,39,94,19.0,79,18834,2023.09.14
75,School Project,Cory Walker,,,75,,,1,89,,0,89,2023.09.14
75,The Red Clay Strays Live Af Session,Red Clay Strays And Western Af,,,46,46,,2,89,-42.2,154,309,2023.09.14
Copyright (c) 2023 MRC Data LLC. Confidential and Proprietary.,,,,,,,,,,,,,2023.09.14
Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,2023.09.21
1,Bigger Houses,Dan + Shay, WARNER Records,WAR ,1,,,1,10711,999.0,1,10712,2023.09.21
2,Speak Now (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,2,1,11,9023,-4.5,9446,703486,2023.09.21
3,Brothers Osborne,Brothers Osborne,EMI NASHVILLE,ENAS,3,,,1,4460,,0,4460,2023.09.21
4,Red (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,4,2,96,4334,1.5,4272,1019124,2023.09.21
5,Bluegrass Album,Willie Nelson,SME/LEGACY RECORDINGS,LEGC,5,,,1,2969,,0,2972,2023.09.21
6,Rustin' In The Rain,Tyler Childers, RCA,RCA ,1,1,,2,2753,-88.9,24779,27580,2023.09.21
7,Whitsitt Chapel,Jelly Roll,BROKEN BOW RECO,BB2 ,1,5,3,16,2594,-9.4,2864,122025,2023.09.21
8,One Thing At A Time,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,1,7,6,29,1974,-9.1,2172,281560,2023.09.21
9,American Heartbreak,Zach Bryan,WARNER RECORDS,WAR,1,8,5,70,1886,-8.0,2050,136967,2023.09.21
10,Zach Bryan,Zach Bryan, WARNER Records,WAR,1,6,4,4,1468,-37.7,2357,24051,2023.09.21
11,Traveller,Chris Stapleton,MERCURY NASHVILLE,MERN,1,13,11,437,1201,16.7,1029,3065645,2023.09.21
12,The Devil I Know,Ashley McBryde,Warner Music Nashville,WNS,3,3,,2,1098,-78.8,5191,6292,2023.09.21
13,Bell Bottom Country,Lainey Wilson,BROKEN BOW RECO,BB2,1,11,10,47,966,-12.7,1106,83153,2023.09.21
14,Summertime Blues,Zach Bryan,WARNER RECORDS,WAR ,3,12,9,37,931,-12.3,1062,25011,2023.09.21
15,Gettin' Old,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,15,12,26,920,3.3,891,92101,2023.09.21
16,Country Chapel,Travis Tritt,VCMG,VCMG,16,,,1,652,999.0,1,653,2023.09.21
17,Rolling Up The Welcome Mat,Kelsea Ballerini,Black River Entertainment,BRVG,2,21,18,30,640,22.1,524,26487,2023.09.21
18,Standing Room Only,Tim McGraw,BIG MACHINE,BGMA,4,14,7,4,622,-35.1,958,10186,2023.09.21
19,A Cat In The Rain,Turnpike Troubadours,RED INK,RDIK,2,18,8,4,610,-21.0,772,15823,2023.09.21
20,Greatest Hits,Josh Turner,MCA NASHVILLE,MCAN,17,17,,2,602,-25.2,805,1418,2023.09.21
21,The Mockingbird & The Crow,HARDY,Big Loud Records,BLR,1,24,17,35,506,2.4,494,64151,2023.09.21
22,Religiously. The Album.,Bailey Zimmerman,Warner Music Nashville,WNS,2,22,15,19,492,-4.7,516,22157,2023.09.21
23,Dallas/Fort Worth,Drake Milligan,STONEY CREEK RE,SC2,9,44,,10,491,148.0,198,11946,2023.09.21
24,NOW Country 16,Various Artists,NOW,NOW ,8,25,21,16,403,-4.5,422,12976,2023.09.21
25,Diamonds & Rhinestones : The Greatest Hits,Dolly Parton,RLSG,RLSG,2,27,23,44,395,-0.5,397,76678,2023.09.21
26,Dangerous: The Double Album,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,23,16,140,392,-22.8,508,425721,2023.09.21
27,This One's For You,Luke Combs,COLUMBIA NASHVILLE,CLNV,7,26,19,329,382,-6.4,408,787600,2023.09.21
28,Little Songs,Colter Wall, RCA,RCA ,2,29,22,10,379,11.5,340,15889,2023.09.21
29,Bootcut,Bahamas,REPUBLIC RECORDS,R-RR,29,,,1,376,,0,376,2023.09.21
30,Different Man,Kane Brown,RCA NASHVILLE,RCNA,1,36,26,54,321,15.5,278,66299,2023.09.21
31,Sticks And Stones,Lukas Nelson & Promise Of The Real,RED INK,RDIK,5,55,36,10,320,122.2,144,7818,2023.09.21
31,Valley Of Heart's Delight,Margo Cilker,THE ORCHARD,ORCH,31,,,1,320,,0,320,2023.09.21
33,Growin' Up,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,33,29,65,306,-0.6,308,124980,2023.09.21
34,Pretty Little Poison,Warren Zeiders,Warner Records,WAR,5,32,20,5,285,-8.1,310,5648,2023.09.21
35,NOW Country Classics 90s Dance Party,Various Artists,NOW,NOW ,13,34,27,16,272,-10.8,305,8375,2023.09.21
36,Can I Take My Hounds To Heaven?,Tyler Childers, RCA,RCA ,1,40,35,51,242,3.9,233,49905,2023.09.21
37,Sweet Memories: The Music Of Ray Price &,Vince Gill & Paul Franklin,MCA NASHVILLE,MCAN,7,37,31,7,215,-16.7,258,5355,2023.09.21
38,City Of Gold,Molly Tuttle & Golden Highway, WARNER Records,WAR ,6,39,30,9,207,-18.2,253,6436,2023.09.21
39,Psychopath,Morgan Wade,Sony Music Nashville,SMNV,10,35,14,4,200,-31.5,292,3878,2023.09.21
40,What You See Is What You Get,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,43,39,201,198,-4.8,208,532058,2023.09.21
41,Gaither Tribute: Award-Winning Artists H,Gaither,GAITHER MUSIC GROUP,VCMG,15,41,25,4,177,-23.0,230,1816,2023.09.21
42,#1's - Volume 1 & Vo,Luke Bryan,CAPITOL NASHVILLE,CAPN,5,42,32,51,173,-18.4,212,29849,2023.09.21
42,Not Just A Girl (The Highlights),Shania Twain,MERCURY NASHVILLE / REPUBLIC RECORDS,MERN,2,45,34,55,173,-11.3,195,26891,2023.09.21
44,Across The Sheets,Brett Young,BMLG RECORDS,BMLG,5,45,28,7,171,-12.3,195,4186,2023.09.21
45,Me/And/Dad,Billy Strings,NEW ROUNDER,ROUN,1,55,,43,170,18.1,144,40948,2023.09.21
46,Morning Shift,Steep Canyon Rangers,YEP ROC RECORDS,YROC,9,9,,2,162,-87.5,1301,1470,2023.09.21
47,Sweet Western Sound,Tanya Tucker,FANTASY RECORDS,FAN ,4,16,41,16,161,-80.5,826,9551,2023.09.21
48,Subject To Change,Kelsea Ballerini,Black River Entertainment,BRVG,1,60,47,52,160,19.4,134,29434,2023.09.21
49,Greatest Hits(Target,Florida Georgia Line,BMX,BMX ,9,53,38,47,158,3.9,152,26804,2023.09.21
50,All Bad,Nick Shoulders, INDEPENDENT LABEL SUBMISSION,INDI,10,10,,2,154,-87.8,1263,1417,2023.09.21
51,Queen Of Me,Shania Twain,REPUBLIC RECORDS,R-RR,1,51,42,33,142,-12.3,162,64655,2023.09.21
52,The Man From Waco,Charley Crockett,RED INK,RDIK,2,54,33,54,141,-4.7,148,31184,2023.09.21
53,Jubilee,Old Crow Medicine Show,"ATO RECORDS, L.L.C.",ATO ,11,38,24,4,138,-46.3,257,2431,2023.09.21
54,NOW Country 15,Various Artists,NOW,NOW ,1,69,58,68,136,21.4,112,44655,2023.09.21
55,Denim & Rhinestones,Carrie Underwood,CAPITOL NASHVILLE,CAPN,1,63,53,66,133,7.3,124,78517,2023.09.21
55,Hank 100: Greatest Radio Hits,Hank Williams,,BMG,55,,,1,133,,0,134,2023.09.21
57,Lucky,Megan Moroney,ARNV,ARNV,4,60,56,20,124,-7.5,134,7956,2023.09.21
58,Watch Out For The Wolf,Ryan Bingham,THE ORCHARD,ORCH,6,50,40,6,122,-27.4,168,3916,2023.09.21
59,Altitude,Marty Stuart,SUPERLATONE REC,SUU ,3,70,,16,113,2.7,110,6572,2023.09.21
59,So Help Me God,Brantley Gilbert,VALORY,VALO,6,62,53,22,113,-11.0,127,12804,2023.09.21
61,Never Enough,Parker McCollum,MCA NASHVILLE,MCAN,5,59,44,19,111,-19.0,137,8856,2023.09.21
62,Leave The Light On,Bailey Zimmerman,Warner Music Nashville,WNS,1,66,61,49,109,-9.2,120,27825,2023.09.21
63,Strays,Margo Price,LOMA VISTA,LVR,1,,48,2,108,38.5,78,17831,2023.09.21
63,Bluebird Days,Jordan Davis,MCA NASHVILLE,MCAN,1,49,43,31,108,-42.6,188,11136,2023.09.21
65,Bronco,Orville Peck,Columbia Records,COL,1,,49,72,102,96.2,52,41196,2023.09.21
66,Come Get Your Wife,Elle King, RCA,RCA ,1,,61,33,101,23.2,82,20355,2023.09.21
67,Moment Of Truth,Red Clay Strays, INDEPENDENT LABEL SUBMISSION,INDI,44,52,44,4,100,-36.3,157,1820,2023.09.21
68,Nate Smith,Nate Smith,RCA NASHVILLE,RCNA,4,63,52,21,97,-21.8,124,7782,2023.09.21
69,Stray Dog,Justin Moore,VALORY,VALO,2,72,66,20,96,-5.0,101,8593,2023.09.21
70,Tyler Hubbard,Tyler Hubbard,MCA NASHVILLE,MCAN,3,58,64,34,95,-33.1,142,18002,2023.09.21
71,Brandy Clark,Brandy Clark,Warner Records,WAR,6,30,,3,92,-71.0,317,4656,2023.09.21
72,Lover's Game,The War And Treaty,UMG NASHVILLE,UMGN,10,,,1,91,122.0,41,3500,2023.09.21
72,All My Homies Hate Ticketmaster (Live Fr,Zach Bryan,WARNER RECORDS,WAR ,7,67,51,12,91,-22.2,117,7592,2023.09.21
74,Søn Of Dad,Stephen Wilson Jr.,Big Loud Records,BLR,74,,,1,89,,0,89,2023.09.21
74,Gravel & Gold,Dierks Bentley,CAPITOL NASHVILLE,CAPN,1,,72,29,89,1.1,88,17859,2023.09.21
Copyright (c) 2023 MRC Data LLC. Confidential and Proprietary.,,,,,,,,,,,,,2023.09.21
Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,2023.09.28
1,Speak Now (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,2,2,12,7437,-17.6,9023,710923,2023.09.28
2,Red (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,4,4,97,4204,-3.0,4334,1023328,2023.09.28
3,Boys Of Faith,Zach Bryan,WARNER RECORDS,WAR,3,,,1,4150,,0,4150,2023.09.28
4,Denim & Rhinestones,Carrie Underwood,CAPITOL NASHVILLE,CAPN,1,55,63,67,3261,999.0,133,81778,2023.09.28
5,Whitsitt Chapel,Jelly Roll,BROKEN BOW RECO,BB2 ,1,7,5,17,2203,-15.1,2594,124228,2023.09.28
6,Rustin' In The Rain,Tyler Childers, RCA,RCA ,1,6,1,3,1890,-31.3,2753,29470,2023.09.28
7,One Thing At A Time,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,1,8,7,30,1848,-6.4,1974,283408,2023.09.28
8,American Heartbreak,Zach Bryan,WARNER RECORDS,WAR,1,9,8,71,1736,-8.0,1886,138703,2023.09.28
9,More Than A Whisper:,Various Artists,NEW ROUNDER,ROUN,9,,,1,1730,,0,1732,2023.09.28
10,Brothers Osborne,Brothers Osborne,EMI NASHVILLE,ENAS,3,3,,2,1508,-66.2,4460,5968,2023.09.28
11,In The Throes,Buddy & Julie Miller, INDEPENDENT LABEL SUBMISSION,INDI,11,,,1,1442,999.0,2,1444,2023.09.28
12,Southern Star,Brent Cobb,THE ORCHARD,ORCH,12,,,1,1384,,0,1385,2023.09.28
13,Bigger Houses,Dan + Shay, WARNER Records,WAR ,1,1,,2,1188,-88.9,10711,11900,2023.09.28
14,Traveller,Chris Stapleton,MERCURY NASHVILLE,MERN,1,11,13,438,1076,-10.6,1203,3066723,2023.09.28
15,Zach Bryan,Zach Bryan, WARNER Records,WAR,1,10,6,5,1070,-27.1,1468,25121,2023.09.28
16,Bell Bottom Country,Lainey Wilson,BROKEN BOW RECO,BB2,1,13,11,48,909,-5.9,966,84062,2023.09.28
17,Family Ties,Charles Wesley Godwin,Big Loud Records,BLR,17,,,1,872,,0,872,2023.09.28
18,Bluegrass Album,Willie Nelson,SME/LEGACY RECORDINGS,LEGC,5,5,,2,833,-71.9,2969,3805,2023.09.28
19,NOW Country Best Of,Various Artists,NOW,NOW ,19,,,1,796,,0,796,2023.09.28
20,Gettin' Old,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,15,15,27,775,-15.8,920,92876,2023.09.28
21,Summertime Blues,Zach Bryan,WARNER RECORDS,WAR ,3,14,12,38,772,-17.1,931,25783,2023.09.28
22,Rich White Honky Blues,Hank Williams Jr.,CONCORD EASY EYE SOUND,CNCO,1,,,1,629,999.0,23,27878,2023.09.28
23,Standing Room Only,Tim McGraw,BIG MACHINE,BGMA,4,18,14,5,612,-1.6,622,10798,2023.09.28
24,The Mockingbird & The Crow,HARDY,Big Loud Records,BLR,1,21,24,36,521,3.0,506,64672,2023.09.28
25,Country Chapel,Travis Tritt,VCMG,VCMG,16,16,,2,508,-22.1,652,1161,2023.09.28
26,This One's For You,Luke Combs,COLUMBIA NASHVILLE,CLNV,7,27,26,330,494,29.3,382,788094,2023.09.28
27,A Cat In The Rain,Turnpike Troubadours,RED INK,RDIK,2,19,18,5,452,-25.9,610,16275,2023.09.28
28,Can'T Hide Country,Emily Ann Roberts, INDEPENDENT LABEL SUBMISSION,INDI,28,,,1,447,,0,447,2023.09.28
28,Religiously. The Album.,Bailey Zimmerman,Warner Music Nashville,WNS,2,22,22,20,447,-9.1,492,22604,2023.09.28
30,Dangerous: The Double Album,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,26,23,141,391,-0.3,392,426112,2023.09.28
31,NOW Country 16,Various Artists,NOW,NOW ,8,24,25,17,390,-3.2,403,13366,2023.09.28
32,Little Songs,Colter Wall, RCA,RCA ,2,28,29,11,386,1.8,379,16275,2023.09.28
33,Diamonds & Rhinestones : The Greatest Hits,Dolly Parton,RLSG,RLSG,2,25,27,45,377,-4.6,395,77055,2023.09.28
34,The Devil I Know,Ashley McBryde,Warner Music Nashville,WNS,3,12,3,3,367,-66.6,1098,6659,2023.09.28
34,Rolling Up The Welcome Mat,Kelsea Ballerini,Black River Entertainment,BRVG,2,17,21,31,367,-42.7,640,26854,2023.09.28
36,Greatest Hits,Josh Turner,MCA NASHVILLE,MCAN,17,20,17,3,328,-45.5,602,1746,2023.09.28
37,Sweet Memories: The Music Of Ray Price &,Vince Gill & Paul Franklin,MCA NASHVILLE,MCAN,7,37,37,8,327,52.1,215,5682,2023.09.28
38,NOW Country Classics 90s Dance Party,Various Artists,NOW,NOW ,13,35,34,17,287,5.5,272,8662,2023.09.28
39,Different Man,Kane Brown,RCA NASHVILLE,RCNA,1,30,36,55,280,-12.8,321,66579,2023.09.28
40,Growin' Up,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,33,33,66,271,-11.4,306,125251,2023.09.28
41,Can I Take My Hounds To Heaven?,Tyler Childers, RCA,RCA ,1,36,40,52,233,-3.7,242,50138,2023.09.28
41,Pretty Little Poison,Warren Zeiders,Warner Records,WAR,5,34,32,6,233,-18.2,285,5881,2023.09.28
43,Sticks And Stones,Lukas Nelson & Promise Of The Real,RED INK,RDIK,5,31,55,11,218,-31.9,320,8036,2023.09.28
44,Lucky,Megan Moroney,ARNV,ARNV,4,57,60,21,216,74.2,124,8172,2023.09.28
44,Moment Of Truth,Red Clay Strays, INDEPENDENT LABEL SUBMISSION,INDI,44,67,52,5,216,116.0,100,2036,2023.09.28
46,Porch Music,Sean Dietrich,,,46,,,1,203,,0,203,2023.09.28
47,Gaither Tribute: Award-Winning Artists H,Gaither,GAITHER MUSIC GROUP,VCMG,15,41,41,5,199,11.8,178,2016,2023.09.28
48,Dallas/Fort Worth,Drake Milligan,STONEY CREEK RE,SC2,9,23,44,11,196,-60.1,491,12142,2023.09.28
49,City Of Gold,Molly Tuttle & Golden Highway, WARNER Records,WAR ,6,38,39,10,193,-6.8,207,6629,2023.09.28
50,The Outlaw Side Of Me,Chris Janson,BMLG RECORDS,BMLG,10,,,1,186,416.7,36,2694,2023.09.28
51,Subject To Change,Kelsea Ballerini,Black River Entertainment,BRVG,1,48,60,53,182,13.8,160,29616,2023.09.28
51,Out Of These Hills,Taylor Austin Dye,,,51,,,1,182,,0,182,2023.09.28
53,Not Just A Girl (The Highlights),Shania Twain,MERCURY NASHVILLE / REPUBLIC RECORDS,MERN,2,42,45,56,175,1.2,173,27066,2023.09.28
54,Greatest Hits(Target,Florida Georgia Line,BMX,BMX ,9,49,53,48,164,3.8,158,26968,2023.09.28
54,#1's - Volume 1 & Vo,Luke Bryan,CAPITOL NASHVILLE,CAPN,5,42,42,52,164,-5.2,173,30013,2023.09.28
56,What You See Is What You Get,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,40,43,202,158,-20.2,198,532216,2023.09.28
57,Across The Sheets,Brett Young,BMLG RECORDS,BMLG,5,44,45,8,154,-9.9,171,4340,2023.09.28
57,Sweet Western Sound,Tanya Tucker,FANTASY RECORDS,FAN ,4,47,16,17,154,-4.3,161,9705,2023.09.28
59,Psychopath,Morgan Wade,Sony Music Nashville,SMNV,10,39,35,5,149,-25.5,200,4027,2023.09.28
60,Jubilee,Old Crow Medicine Show,"ATO RECORDS, L.L.C.",ATO ,11,53,38,5,142,2.9,138,2573,2023.09.28
61,Queen Of Me,Shania Twain,REPUBLIC RECORDS,R-RR,1,51,51,34,135,-4.9,142,64790,2023.09.28
62,Lover's Game,The War And Treaty,UMG NASHVILLE,UMGN,10,72,,2,132,45.1,91,3632,2023.09.28
63,The Lost Masters 1963-1973,Clarence White,,,63,,,1,127,,0,127,2023.09.28
64,Never Enough,Parker McCollum,MCA NASHVILLE,MCAN,5,61,59,20,126,13.5,111,8982,2023.09.28
65,The Man From Waco,Charley Crockett,RED INK,RDIK,2,52,54,55,121,-14.2,141,31305,2023.09.28
66,Nate Smith,Nate Smith,RCA NASHVILLE,RCNA,4,68,63,22,120,23.7,97,7902,2023.09.28
67,Morning Shift,Steep Canyon Rangers,YEP ROC RECORDS,YROC,9,46,9,3,116,-28.4,162,1586,2023.09.28
68,Me/And/Dad,Billy Strings,NEW ROUNDER,ROUN,1,45,55,44,115,-32.4,170,41063,2023.09.28
69,Leave The Light On,Bailey Zimmerman,Warner Music Nashville,WNS,1,62,66,50,114,4.6,109,27939,2023.09.28
70,Valley Of Heart's Delight,Margo Cilker,THE ORCHARD,ORCH,31,31,,2,108,-66.2,320,428,2023.09.28
71,Bluebird Days,Jordan Davis,MCA NASHVILLE,MCAN,1,63,49,32,107,-0.9,108,11243,2023.09.28
71,So Help Me God,Brantley Gilbert,VALORY,VALO,6,59,62,23,107,-5.3,113,12911,2023.09.28
73,Brandy Clark,Brandy Clark,Warner Records,WAR,6,71,30,4,106,15.2,92,4762,2023.09.28
74,Tyler Hubbard,Tyler Hubbard,MCA NASHVILLE,MCAN,3,70,58,35,101,6.3,95,18103,2023.09.28
75,Stray Dog,Justin Moore,VALORY,VALO,2,69,72,21,99,3.1,96,8692,2023.09.28
Copyright (c) 2023 MRC Data LLC. Confidential and Proprietary.,,,,,,,,,,,,,2023.09.28
Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,2023.10.05
1,Speak Now (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,1,2,13,8621,15.9,7437,719544,2023.10.05
2,20 Number Ones,Thomas Rhett,VALORY,VALO,2,,,1,5478,,0,5479,2023.10.05
3,Red (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,2,4,98,5418,28.9,4204,1028746,2023.10.05
4,Whitsitt Chapel,Jelly Roll,BROKEN BOW RECO,BB2 ,1,5,7,18,3227,46.5,2203,127455,2023.10.05
5,Live from the Ryman,Charley Crockett,THE ORCHARD,ORCH,5,,,1,2494,999.0,14,2508,2023.10.05
6,One Thing At A Time,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,1,7,8,31,2220,20.1,1848,285628,2023.10.05
7,Bluegrass Album,Willie Nelson,SME/LEGACY RECORDINGS,LEGC,5,18,5,3,1691,103.0,833,5496,2023.10.05
8,American Heartbreak,Zach Bryan,WARNER RECORDS,WAR,1,8,9,72,1465,-15.6,1736,140168,2023.10.05
9,Rustin' In The Rain,Tyler Childers, RCA,RCA ,1,6,6,4,1458,-22.9,1890,30928,2023.10.05
10,Killed The Cowboy,Dustin Lynch,BROKEN BOW RECO,BB2 ,10,,,1,1252,,0,1253,2023.10.05
11,Bigger Houses,Dan + Shay, WARNER Records,WAR ,1,13,1,3,1154,-2.9,1188,13054,2023.10.05
12,Denim & Rhinestones,Carrie Underwood,CAPITOL NASHVILLE,CAPN,1,4,55,68,1134,-65.2,3261,82912,2023.10.05
13,Bell Bottom Country,Lainey Wilson,BROKEN BOW RECO,BB2,1,16,13,49,1053,15.8,909,85115,2023.10.05
14,New Money,Walker Hayes, RCA,RCA ,14,,,1,1051,,0,1051,2023.10.05
15,Traveller,Chris Stapleton,MERCURY NASHVILLE,MERN,1,14,11,439,927,-13.8,1076,3067650,2023.10.05
16,Zach Bryan,Zach Bryan, WARNER Records,WAR,1,15,10,6,858,-19.8,1070,25979,2023.10.05
17,NOW Country Best Of,Various Artists,NOW,NOW ,17,19,,2,758,-4.8,796,1554,2023.10.05
18,Gettin' Old,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,20,15,28,732,-5.5,775,93608,2023.10.05
19,Boys Of Faith,Zach Bryan,WARNER RECORDS,WAR,3,3,,2,655,-84.2,4150,4805,2023.10.05
20,Summertime Blues,Zach Bryan,WARNER RECORDS,WAR ,3,21,14,39,628,-18.7,772,26411,2023.10.05
21,The Mockingbird & The Crow,HARDY,Big Loud Records,BLR,1,24,21,37,507,-2.7,521,65179,2023.10.05
22,Brothers Osborne,Brothers Osborne,EMI NASHVILLE,ENAS,3,10,3,3,499,-66.9,1508,6467,2023.10.05
23,This One's For You,Luke Combs,COLUMBIA NASHVILLE,CLNV,7,26,27,331,470,-4.9,494,788564,2023.10.05
24,Nate Smith,Nate Smith,RCA NASHVILLE,RCNA,4,66,68,23,459,282.5,120,8361,2023.10.05
25,Standing Room Only,Tim McGraw,BIG MACHINE,BGMA,4,23,18,6,451,-26.3,612,11249,2023.10.05
26,Dangerous: The Double Album,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,30,26,142,442,13.0,391,426554,2023.10.05
27,Religiously. The Album.,Bailey Zimmerman,Warner Music Nashville,WNS,2,28,22,21,425,-4.9,447,23029,2023.10.05
28,Diamonds & Rhinestones : The Greatest Hits,Dolly Parton,RLSG,RLSG,2,33,25,46,413,9.5,377,77468,2023.10.05
29,Greatest Hits,Josh Turner,MCA NASHVILLE,MCAN,17,36,20,4,409,24.7,328,2155,2023.10.05
30,More Than A Whisper:,Various Artists,NEW ROUNDER,ROUN,9,9,,2,388,-77.6,1730,2120,2023.10.05
31,NOW Country 16,Various Artists,NOW,NOW ,8,31,24,18,366,-6.2,390,13732,2023.10.05
32,A Cat In The Rain,Turnpike Troubadours,RED INK,RDIK,2,27,19,6,345,-23.7,452,16620,2023.10.05
33,Rolling Up The Welcome Mat,Kelsea Ballerini,Black River Entertainment,BRVG,2,34,17,32,341,-7.1,367,27195,2023.10.05
34,In The Throes,Buddy & Julie Miller, INDEPENDENT LABEL SUBMISSION,INDI,11,11,,2,332,-77.0,1442,1776,2023.10.05
35,NOW Country Classics 90s Dance Party,Various Artists,NOW,NOW ,13,38,35,18,323,12.5,287,8985,2023.10.05
36,Southern Star,Brent Cobb,THE ORCHARD,ORCH,12,12,,2,304,-78.0,1384,1689,2023.10.05
37,Son Of The Mountains - Act 1,Brad Paisley,EMI NASHVILLE,ENAS,37,,,1,302,,0,302,2023.10.05
38,Killed The Cowboy (Signed),Dustin Lynch,,,38,,,1,278,,0,278,2023.10.05
39,Little Songs,Colter Wall, RCA,RCA ,2,32,28,12,273,-29.3,386,16548,2023.10.05
40,Different Man,Kane Brown,RCA NASHVILLE,RCNA,1,39,30,56,272,-2.9,280,66851,2023.10.05
41,Sweet Memories: The Music Of Ray Price &,Vince Gill & Paul Franklin,MCA NASHVILLE,MCAN,7,37,37,9,267,-18.3,327,5949,2023.10.05
42,Growin' Up,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,40,33,67,266,-1.8,271,125517,2023.10.05
