US_Chart - Mainstream R&B/Hip-Hop Airplay,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,week_of
166,Barbie World (From Barbie The Album),"Nicki Minaj, Ice Spice & Aqua",20,8,12,10,0,112200,63200,49000,3556513,2024.02.08
167,GEEKALEEK,Ohgeesy,20,3,17,3,0,229200,69600,159600,1480599,2024.02.08
168,Big Dawg,"Moneybagg Yo, Sexyy Red & Cmg The Label",20,3,17,10,0,38700,-1000,39700,150483,2024.02.08
169,Big Boy Luv,Zaeskee Alazae,20,-3,23,2,0,32200,-10400,42600,43,2024.02.08
170,Throw It!,Spiffy The Goat,20,-3,23,11,0,40100,-3400,43500,105055,2024.02.08
171,Real,Ivory Scott,20,-6,26,6,0,18800,-1700,20500,813906,2024.02.08
172,Right On,Lil Baby,19,1,18,12,0,49900,-10600,60500,1779275,2024.02.08
173,Back It Up,310babii,19,-3,22,5,0,23100,9500,13600,68740,2024.02.08
174,Bachelor,Turbo,19,-8,27,10,0,45700,-32700,78400,1116795,2024.02.08
175,Yes!,Killer Mike,18,18,0,18,0,88400,88400,0,258028,2024.02.08
175,SOMETHING FOR JUNKIES,Killer Mike,18,18,0,18,0,88400,88400,0,0,2024.02.08
175,Talk'N That Shit!,Killer Mike,18,18,0,18,0,88400,88400,0,579443,2024.02.08
178,Greatest,Sean Paul,18,14,4,4,0,40500,26500,14000,24031,2024.02.08
179,Low Down,Lil Baby,18,5,13,8,0,43900,-100,44000,4308806,2024.02.08
180,Wanna Come Thru,Coi Leray,18,4,14,6,0,70900,-7700,78600,743362,2024.02.08
181,Project Bitch,DJ T. Lewis Feat. Mykko Montana,18,4,14,6,0,55200,4200,51000,0,2024.02.08
182,I Wanna Say Thank You,James Grear & Company Feat. Maurette Brown Clark,18,4,14,15,0,69000,17100,51900,38419,2024.02.08
183,You,Jor'Dan Armstrong,18,4,14,12,0,60700,8700,52000,31559,2024.02.08
184,Right Back In It,Leela James,18,3,15,2,0,52000,13700,38300,217248,2024.02.08
185,Wassup Gwayy,Famoussally & Yb,18,-4,22,12,0,71200,-22000,93200,139984,2024.02.08
186,Way We Live,Blakk Moses,18,-5,23,6,0,45000,-10000,55000,0,2024.02.08
187,Windows,Pastor Mike Jr.,18,-5,23,14,0,60800,-26900,87700,72792,2024.02.08
188,Thick,O.T. Genasis,17,3,14,13,0,67900,44800,23100,31402,2024.02.08
189,Nostalgic Freshness,L-Smooth Mensa Feat. Spence Browne,17,3,14,1,0,0,0,0,0,2024.02.08
190,Inside Out,Lalovetheboss,17,-2,19,3,0,700,700,0,135,2024.02.08
191,Find Me Here (Blessings Find Me),Sherwin Gardner,17,-3,20,1,0,124300,-32600,156900,199426,2024.02.08
192,Spin,Kodak Black,16,14,2,11,0,54000,51900,2100,259107,2024.02.08
193,dangerous,21 Savage,16,6,10,10,0,75400,-2500,77900,3283498,2024.02.08
194,Feel Alright (Blessed),Erica Campbell,16,3,13,9,0,58900,4200,54700,117209,2024.02.08
195,Spindatbac,42 Dugg,16,2,14,5,0,27300,8200,19100,1026967,2024.02.08
196,Freestyle,Lil Baby,16,-1,17,9,0,47900,-34600,82500,6660113,2024.02.08
197,Hot Boy,Nardo Wick Feat. Lil Baby,16,-2,18,13,0,48900,8600,40300,607915,2024.02.08
198,Life We Live Pt 2,King Camil,16,-5,21,2,0,19700,-22700,42400,0,2024.02.08
199,Spend The Night,Bj The Chicago Kid & Coco Jones,15,5,10,1,0,119900,45500,74400,50658,2024.02.08
200,Closure,Chris Brown Feat. H.E.R.,15,3,12,1,0,90500,20200,70300,95653,2024.02.08
201,No Complaining,Jeezy,15,-2,17,6,0,35500,2300,33200,409530,2024.02.08
202,I Like You (A Happier Song),Post Malone Feat. Doja Cat,15,-2,17,4,0,88100,-16200,104300,3377319,2024.02.08
203,These Four Walls,Khamari,15,-4,19,2,0,35500,-20100,55600,339772,2024.02.08
Copyright (c) 2024 Luminate Data LLC. Confidential and Proprietary.,,,,,,,,,,,,2024.02.08
Rank,Song,Artist,TP Spins,+/- Chg. Spins,LP Spins,Stations,Adds,TP Audience,+/- Chg. Audience,LP Audience,TP Stream,2024.02.15
1,Lovin On Me,Jack Harlow,4287,-46,4333,72,0,15737900,-78000,15815900,22024169,2024.02.15
2,Everybody,Nicki Minaj,4097,-547,4644,73,0,15821200,-1722300,17543500,5351447,2024.02.15
3,Snooze,Sza,3507,-81,3588,71,0,15330300,-399800,15730100,17287882,2024.02.15
4,IDGAF,Tee Grizzley,3423,-365,3788,72,0,11785600,-1151600,12937200,2979751,2024.02.15
5,Worth It,Offset,3351,315,3036,71,0,11074200,1302400,9771800,2581237,2024.02.15
6,Water,Tyla,3114,-230,3344,71,0,11855300,-902100,12757400,9583112,2024.02.15
7,Sensational,Chris Brown Feat. Davido & Lojay,3010,106,2904,73,0,9855600,233700,9621900,2560025,2024.02.15
8,Fukumean,Gunna,2728,-108,2836,70,0,10654500,-726300,11380800,8442964,2024.02.15
9,Soak City (Do It),310babii,2601,256,2345,73,0,8950400,949800,8000600,4874754,2024.02.15
10,First Person Shooter,Drake Feat. J. Cole,2384,-303,2687,71,0,6882800,-1307100,8189900,8106522,2024.02.15
11,Made For Me,Muni Long,2224,380,1844,69,0,6542100,1441000,5101100,12251746,2024.02.15
12,Wy@,Brent Faiyaz,2222,-638,2860,68,0,6165900,-983500,7149400,2633561,2024.02.15
13,Good Good,"Usher, Summer Walker, 21 Savage",2166,-170,2336,69,0,9399700,-906700,10306400,8514499,2024.02.15
14,Mama,"Rob49, Skilla Baby & Tay B",2144,11,2133,69,0,5594100,52100,5542000,1974669,2024.02.15
15,You (Feat. Bryson Tiller),Lola Brooke,2063,-294,2357,66,0,6231400,-739000,6970400,1305599,2024.02.15
16,Redrum,21 Savage,2004,430,1574,72,0,6535800,1582400,4953400,17082637,2024.02.15
17,Let's Go,Key Glock,1869,64,1805,64,0,4452200,379600,4072600,4862522,2024.02.15
18,No Distractions,Loui,1810,38,1772,66,0,3987900,252700,3735200,92841,2024.02.15
19,Agora Hills,Doja Cat,1775,187,1588,69,0,7474700,81300,7393400,9486071,2024.02.15
20,Rich Baby Daddy,Drake,1542,-223,1765,69,0,5772400,-628600,6401000,11496468,2024.02.15
21,Risk It All (From The Original Motion Picture “The Color Purple”),"Usher, H.E.R.",1526,-1,1527,52,0,3041900,27000,3014900,2378473,2024.02.15
22,Your Friends,Hunxho,1521,80,1441,66,0,3296600,229200,3067400,1883434,2024.02.15
23,My House,Beyonce,1492,-9,1501,64,0,3673700,260900,3412800,1723951,2024.02.15
24,When It Comes To You,Fridayy,1481,32,1449,54,0,2927700,-174300,3102000,4439209,2024.02.15
25,Transparency,2 Chainz Feat. Lil Wayne,1408,-254,1662,69,0,3542300,-589500,4131800,1114502,2024.02.15
26,Bae,Skilla Baby,1249,80,1169,63,0,2862200,52600,2809600,1547770,2024.02.15
27,We Can't Forget Him,Bobbi Storm,1192,177,1015,48,0,2113200,344400,1768800,103415,2024.02.15
28,You Broke My Heart,Drake,1136,187,949,57,0,4168900,877200,3291700,5797607,2024.02.15
29,Never Lose Me,Flo Milli,1115,67,1048,68,0,2975200,256700,2718500,15053719,2024.02.15
30,Me & U,Tems,1098,-307,1405,58,0,2952900,-887600,3840500,2090624,2024.02.15
31,Out Of Luck,Mariah The Scientist,1050,-125,1175,44,0,1801900,-292500,2094400,244829,2024.02.15
32,Above The Law,Rick Ross Feat. Meek Mill,1028,35,993,44,0,1662300,35300,1627000,0,2024.02.15
33,Act Ii: Date @ 8,4batz,989,174,815,63,0,2149500,184700,1964800,7841212,2024.02.15
34,Think U The Shit (Fart),Ice Spice,964,95,869,68,0,2814700,-113700,2928400,8808734,2024.02.15
35,Drift,Teejay,948,-163,1111,57,0,2750300,1400,2748900,596724,2024.02.15
36,Still Believe In Love,Mary J. Blige,880,20,860,41,0,1789200,49500,1739700,359202,2024.02.15
37,Why,Lizzen,821,-2,823,38,0,1224900,106200,1118700,88423,2024.02.15
38,Ftcu,Nicki Minaj,746,240,506,67,0,2534500,676700,1857800,6738216,2024.02.15
39,Back To Your Place,October London,631,-148,779,34,0,1995100,-315500,2310600,1054675,2024.02.15
40,Hiss,Megan Thee Stallion,625,73,552,60,0,2204500,127200,2077300,11062084,2024.02.15
41,I Know ?,Travis Scott,615,-263,878,59,0,2275500,-448500,2724000,7898244,2024.02.15
42,A N X I E T Y,Sleepy Hallow Feat. Doechii,595,31,564,43,0,1102200,-49300,1151500,1110950,2024.02.15
43,Lemme See,Kodak Black,584,-248,832,47,0,748600,-634100,1382700,1264264,2024.02.15
44,Mmhmm,Bigxthaplug,566,229,337,49,0,832000,17900,814100,6201349,2024.02.15
45,Confirmation,Yung Bleu,545,81,464,39,0,997400,85400,912000,672077,2024.02.15
46,Truth Or Dare,Tyla,536,340,196,53,0,1736300,1177700,558600,2037623,2024.02.15
47,Is It Real?,Rosemarie & Roddy Ricch,409,61,348,36,0,598800,66700,532100,148296,2024.02.15
48,Blick,Scarlip,405,163,242,42,0,822000,148900,673100,403182,2024.02.15
49,Do Something,Lady London,393,123,270,28,0,601800,220500,381300,143168,2024.02.15
50,Bow Bow Bow (F My Baby Dad),Sexyy Red,388,54,334,43,0,996100,-10400,1006500,2463945,2024.02.15
51,Lonely At The Top,Asake,385,196,189,48,0,757200,213100,544100,736270,2024.02.15
52,Get In With Me,Bossman Dlow,355,254,101,43,0,1194500,827200,367300,11002964,2024.02.15
53,The Biggest,Bossman Dlow,337,-64,401,47,0,606000,-81200,687200,2067815,2024.02.15
54,Shawty,Majornine,305,79,226,22,0,367000,110600,256400,0,2024.02.15
55,Praise Jah In The Moonlight,Yg Marley,278,179,99,26,0,323700,241000,82700,8542454,2024.02.15
56,Not A Drill,Veeze,275,52,223,26,0,424100,112900,311200,1189964,2024.02.15
57,Big God,Emanuel Da Prophet,268,-22,290,25,0,259800,-46900,306700,0,2024.02.15
58,Admit It,Marques Houston,252,62,190,22,0,243000,77200,165800,23651,2024.02.15
59,nee-nah,21 Savage,252,16,236,26,0,1229200,105600,1123600,6456796,2024.02.15
60,Roni,Usher,244,189,55,41,0,1241200,976000,265200,2874,2024.02.15
61,Loop Hole,Tee Grizzley,222,39,183,51,0,741900,190700,551200,0,2024.02.15
62,Texas Hold 'Em,Beyonce,211,211,0,55,0,648000,648000,0,19436170,2024.02.15
63,Way Too Long,Doe Boy,196,36,160,31,0,780800,64300,716500,248463,2024.02.15
64,Deuces & Waves,Vi City,176,53,123,21,0,213700,44000,169700,2950,2024.02.15
65,Yonce Freestyle,Kevin Gates,170,4,166,38,0,475700,51100,424600,1634488,2024.02.15
66,Bandit,Don Toliver,166,152,14,36,0,358800,302600,56200,7382473,2024.02.15
67,Big Dawg,"Rich The Kid, Famous Dex & Jay Critch",144,10,134,21,0,272300,700,271600,137907,2024.02.15
68,Vultures,"Kanye West, Lil Durk & Bump J",132,24,108,14,0,309000,48100,260900,12378399,2024.02.15
69,Birthday Dance,Josh Levi,130,46,84,25,0,174200,64400,109800,1311144,2024.02.15
70,Yeah Glo,Glorilla,128,128,0,31,0,411900,411900,0,6512962,2024.02.15
71,Gorgeous,Tee Grizzley & Skilla Baby,128,11,117,18,0,619500,46800,572700,927700,2024.02.15
72,Telepatia,Kali Uchis,126,0,126,3,0,1677100,-900,1678000,3172056,2024.02.15
73,Sunday Service,Latto,116,116,0,32,0,510600,510600,0,6105706,2024.02.15
74,Bop,Usher,115,111,4,27,0,830400,809300,21100,1649463,2024.02.15
75,City Boys,Burna Boy,115,40,75,28,0,785100,366800,418300,1283248,2024.02.15
76,Texas,Bigxthaplug,114,7,107,3,0,1024600,65800,958800,3309839,2024.02.15
77,Big Everything,Busta Rhymes,101,-26,127,40,0,320700,-142600,463300,250895,2024.02.15
78,Stone Kold Freak,Usher,100,96,4,26,0,678300,657200,21100,1491012,2024.02.15
79,Fair Trade,Drake & Travis Scott,100,36,64,5,0,1239700,588200,651500,3032098,2024.02.15
80,The Year (Blessing),Victor Thompson Feat. Ehis 'D' Greatest,95,-25,120,12,0,406000,-65000,471000,721572,2024.02.15
81,Selfish,Justin Timberlake,93,26,67,6,0,47700,-17200,64900,8015440,2024.02.15
82,Touchin’,Honey Bxby,92,-5,97,32,0,284800,-57500,342300,297491,2024.02.15
83,My Mind,Ivory Scott,91,-4,95,1,0,0,-5400,5400,161841,2024.02.15
84,should've wore a bonnet,21 Savage,91,-13,104,24,0,353800,-80500,434300,4739780,2024.02.15
85,One Of The Girls,Weeknd,84,0,84,3,0,303600,-6200,309800,7555842,2024.02.15
86,Strokey Doke,Shazam Conner & H-TOWN,83,-20,103,6,0,54900,-24100,79000,1460,2024.02.15
87,My Whole Heart,J. Brown,83,-29,112,13,0,180300,-75500,255800,125641,2024.02.15
88,Pressure,Xo,81,18,63,13,0,140900,39600,101300,0,2024.02.15
89,Somebody Else,Maxine Ashley,81,-7,88,4,0,180800,-54700,235500,53535,2024.02.15
90,Kissing Strangers,Usher,79,74,5,17,0,655400,629700,25700,4611517,2024.02.15
91,Sideways,Jt,78,51,27,13,0,103100,-7600,110700,2991857,2024.02.15
92,How Does It Make You Feel,Victoria Monet,72,23,49,2,0,8400,1100,7300,517560,2024.02.15
93,A-Town Girl,Usher,71,71,0,19,0,384100,384100,0,2728340,2024.02.15
94,Deep End,Tank God & King Combs,71,-3,74,11,0,81700,-32000,113700,0,2024.02.15
95,Please Don'T Go,Wanmor,69,-6,75,5,0,212800,-31500,244300,100697,2024.02.15
96,Yesyouare,Lancey Foux,67,-3,70,5,0,88900,1600,87300,16255,2024.02.15
97,Keep On Dancin',Usher,65,61,4,16,0,497600,476500,21100,1995963,2024.02.15
98,Where Ya Bih @,Moneybagg Yo,63,6,57,9,0,205800,11100,194700,349554,2024.02.15
99,Looking For The Hoes (Ain’t My Fault),Sexyy Red,62,14,48,21,0,219800,24300,195500,2329898,2024.02.15
100,Big Sexy,Tahjaee,60,-52,112,5,0,53900,-107400,161300,768,2024.02.15
101,Cobra,Megan Thee Stallion,60,-65,125,20,0,142100,-154100,296200,2128694,2024.02.15
102,Luckiest Man,Usher,59,59,0,13,0,396900,396900,0,1297630,2024.02.15
103,prove it,21 Savage,57,11,46,13,0,201300,-39800,241100,5937790,2024.02.15
104,Ghetto & Ratchet,Connie Diiamond,55,-14,69,12,0,229700,-103000,332700,675959,2024.02.15
105,GPS,E-40,54,0,54,5,0,245500,17800,227700,0,2024.02.15
106,Brand New,"Tyga, Lil Wayne & YG",52,4,48,10,0,47400,-27800,75200,822943,2024.02.15
107,CBFW,Sett,52,-11,63,16,0,152300,-30100,182400,407122,2024.02.15
108,On The Side,Usher,51,51,0,11,0,369200,369200,0,1169131,2024.02.15
109,I'm Turnt Up,Jd Thaa Playa,51,4,47,5,0,60800,4800,56000,0,2024.02.15
110,In The Trunk,Fendida Rappa,51,-29,80,6,0,51300,-26700,78000,0,2024.02.15
111,Presha,2 Chainz Feat. Lil Wayne,50,0,50,29,0,163900,10200,153700,2026406,2024.02.15
112,Never Gon End (Unreleased),Deebaby,49,-15,64,8,0,59000,-33600,92600,316201,2024.02.15
113,Real,Ivory Scott,46,26,20,6,0,44000,25200,18800,757174,2024.02.15
114,Waiting,Buddy Vonn,46,-8,54,2,0,20900,6800,14100,53029,2024.02.15
115,I Need Somebody,Skglizzii,45,-17,62,7,0,44900,-16900,61800,724,2024.02.15
116,Wanna Come Thru,Coi Leray,44,26,18,6,0,25800,-45100,70900,529273,2024.02.15
117,Fat Boy,Finesse2tymes,44,4,40,14,0,71700,5100,66600,593211,2024.02.15
118,What's Luv?,Shae Universe,44,-1,45,1,0,0,0,0,0,2024.02.15
119,Turks & Caicos,Rod Wave,44,-11,55,10,0,112600,-52500,165100,3757827,2024.02.15
120,500lbs,Lil Tecca,43,-19,62,9,0,77600,-32300,109900,8252878,2024.02.15
121,Point Em Out,That Mexican Ot,42,32,10,14,0,124600,65900,58700,3216580,2024.02.15
122,Press Play (Feat. Future),Nicki Minaj,42,3,39,23,0,131500,1200,130300,1043042,2024.02.15
123,Idgaf,Toosii,42,1,41,1,0,0,0,0,221799,2024.02.15
124,Great Gatsby,Rod Wave,40,2,38,19,0,138500,35000,103500,4176508,2024.02.15
125,Wazzam Baby,Rob49,40,-19,59,15,0,104000,-123800,227800,11907,2024.02.15
126,Link Up,Ne-Yo,39,4,35,5,0,262200,34200,228000,188827,2024.02.15
127,I Might,Sexyy Red,39,-8,47,10,0,77400,-9700,87100,128784,2024.02.15
128,J Christ,Lil Nas X,39,-39,78,3,0,223500,-220400,443900,1184875,2024.02.15
129,OH BOY,"Kash Doll & Dj Drama Feat. Skilla Baby, Baby Money, Cash Kidd, Risktaker D-Boy &",37,3,34,2,0,178200,2800,175400,83454,2024.02.15
130,Baller,Nav,37,-4,41,3,0,40200,-7100,47300,379248,2024.02.15
131,Lose Control,Teddy Swims,35,8,27,4,0,117300,12600,104700,19890117,2024.02.15
132,Candy Store,Queen Nu Feat. Omeretta,35,6,29,2,0,77400,22000,55400,0,2024.02.15
133,Da Streetz,Lady O,35,5,30,10,0,74300,11000,63300,2422,2024.02.15
134,One Of One,Tee Grizzley,35,-4,39,10,0,68500,-10700,79200,602055,2024.02.15
135,ISSA PARTY,Latto,34,2,32,17,0,72400,-1300,73700,291525,2024.02.15
136,Project Bitch,DJ T. Lewis Feat. Mykko Montana,31,13,18,14,0,79100,23900,55200,0,2024.02.15
137,Only One Night Tho,Tye Tribbett,30,-2,32,18,0,136700,25500,111200,289779,2024.02.15
138,Summer,Kenya Vaun,30,-3,33,5,0,127700,-11300,139000,102609,2024.02.15
139,Love Takes Me Higher,Josh X,30,-8,38,3,0,62700,-47800,110500,8298,2024.02.15
140,Let Me Calm Down,Nicki Minaj,30,-15,45,9,0,127600,-69300,196900,923079,2024.02.15
141,Spin The Block,K Camp,30,-28,58,6,0,57700,-30100,87800,909885,2024.02.15
142,Barbie World (From Barbie The Album),"Nicki Minaj, Ice Spice & Aqua",29,9,20,10,0,127500,15300,112200,3300587,2024.02.15
143,Hellcats Srts 2 (With Lil Durk),Sexyy Red,29,6,23,13,0,82600,-8000,90600,1402282,2024.02.15
144,Crazy,Lil Baby,29,0,29,10,0,37700,-17200,54900,1885949,2024.02.15
145,That's You,Lucky Daye,29,-4,33,3,0,159400,-22300,181700,847634,2024.02.15
146,50/50,Yung Miami,28,26,2,11,0,164700,134500,30200,907857,2024.02.15
147,Get Back,Ytb Fatt,27,3,24,9,0,95400,14400,81000,796126,2024.02.15
148,No Stressing,Damon Little,27,0,27,14,0,120200,11000,109200,24657,2024.02.15
149,Sneaky,21 Savage,27,-10,37,14,0,69100,6400,62700,3885379,2024.02.15
150,Left Right,Big Boogie,26,-1,27,10,0,90700,35900,54800,651694,2024.02.15
151,1 On 3,Fivio Foreign Feat Rvssian,26,-7,33,2,0,15400,-13300,28700,46474,2024.02.15
152,Bing Bong,Blakeiana,25,4,21,12,0,53700,6800,46900,326514,2024.02.15
153,All Things,Kirk Franklin,24,1,23,16,0,105500,-6100,111600,496213,2024.02.15
154,Shake Yo Dreads,Sexyy Red,24,-2,26,13,0,68200,-700,68900,509175,2024.02.15
155,Down In Atlanta,Pharrell Williams & Travis Scott,24,-6,30,1,0,9700,-5000,14700,211693,2024.02.15
156,Trusting God,James Fortune X Monica,23,-1,24,13,0,100500,26000,74500,97481,2024.02.15
157,Get Umm,Keon K.O.K.,23,-7,30,10,0,74900,-55500,130400,0,2024.02.15
158,Big Foot,Nicki Minaj,23,-23,46,12,0,98700,-131400,230100,1889323,2024.02.15
159,Through The Night,Maeta Feat. Free Nationals,22,1,21,10,0,137000,-400,137400,486366,2024.02.15
160,Speak Your Name,Anthony Brown & group therAPy,22,-5,27,13,0,92600,-30300,122900,201956,2024.02.15
161,Dip,Teejay,21,10,11,8,0,112900,79200,33700,0,2024.02.15
162,Freestyle,Lil Baby,21,5,16,10,0,70300,22400,47900,6508977,2024.02.15
163,Low Down,Lil Baby,21,3,18,9,0,35000,-8900,43900,4234948,2024.02.15
164,Windows,Pastor Mike Jr.,21,3,18,14,0,91600,30800,60800,70027,2024.02.15
165,Bad B*tches,BreezyLyn,21,-1,22,2,0,13100,-100,13200,576,2024.02.15
166,Fallin',Coco Jones,21,-1,22,1,0,0,0,0,0,2024.02.15
167,Her Type,Famo Famo,21,-2,23,6,0,34800,4200,30600,514,2024.02.15
168,Money Up,Josh X,21,-2,23,20,0,104900,-13000,117900,4815,2024.02.15
169,Somethin',Nardo Wick,20,20,0,10,0,123200,123200,0,2826168,2024.02.15
170,Nasty,DaBaby Feat. Ashanti & Megan Thee Stallion,20,7,13,5,0,24400,8400,16000,445737,2024.02.15
171,Inside Out,Lalovetheboss,20,3,17,3,0,700,0,700,182,2024.02.15
172,Nostalgic Freshness,L-Smooth Mensa Feat. Spence Browne,20,3,17,1,0,0,0,0,0,2024.02.15
173,Greatest,Sean Paul,20,2,18,8,0,44800,4300,40500,19180,2024.02.15
174,You,Jor'Dan Armstrong,20,2,18,15,0,69900,9200,60700,30761,2024.02.15
175,GEEKALEEK,Ohgeesy,20,0,20,8,0,150100,-79100,229200,1493053,2024.02.15
176,Throw It!,Spiffy The Goat,20,0,20,13,0,40400,300,40100,112471,2024.02.15
177,Talk To Me Nice,Shonte Renee,20,-2,22,12,0,70500,-5200,75700,89,2024.02.15
178,Brb,Anycia,20,-5,25,12,0,67500,-37800,105300,185021,2024.02.15
179,You Kept Me,Marvin Sapp,20,-6,26,9,0,68700,-25800,94500,40652,2024.02.15
180,Running To The Money,Mike Paige,19,19,0,3,0,25400,25400,0,0,2024.02.15
181,Hit & Run,Shenseea,19,9,10,9,0,66000,34300,31700,644822,2024.02.15
182,I Will Wait,Bri Babineaux,19,9,10,16,0,72600,33200,39400,229822,2024.02.15
183,Stix Stix,Reup Ty,19,7,12,4,0,51600,12900,38700,221,2024.02.15
184,Back It Up,310babii,19,0,19,8,0,29900,6800,23100,65450,2024.02.15
185,Waste My Time,Ari Lennox,19,-9,28,4,0,80300,-30200,110500,100445,2024.02.15
186,Do It For The Bay,Saweetie,19,-17,36,1,0,142500,-207300,349800,780772,2024.02.15
187,BRON,Benny The Butcher,18,5,13,5,0,91300,2200,89100,0,2024.02.15
187,Bron,Benny The Butcher,18,5,13,5,0,91300,2200,89100,353076,2024.02.15
189,These Four Walls,Khamari,18,3,15,2,0,63000,27500,35500,321197,2024.02.15
190,Right On,Lil Baby,18,-1,19,9,0,57700,7800,49900,1745821,2024.02.15
191,FA Real FA Real,Jevon Dewand,18,-14,32,4,0,37500,-37100,74600,4007,2024.02.15
192,Scarred,Tk Kravitz,18,-21,39,13,0,57200,-73100,130300,0,2024.02.15
193,Trick,"41, Kyle Ricch",17,13,4,5,0,62400,46700,15700,834036,2024.02.15
194,Never Knew,Kenny Lattimore,17,9,8,2,0,46100,28700,17400,39023,2024.02.15
195,What Say You,Micheal J. Hall Feat. Lenita Harris,17,8,9,1,0,10700,8200,2500,0,2024.02.15
196,The Promise,Mississippi Mass Choir,17,6,11,14,0,59200,16400,42800,36804,2024.02.15
197,Gimme Da Lite,Southside & Lil Yachty,17,4,13,6,0,45900,17800,28100,403500,2024.02.15
198,Love's Train,"Bruno Mars, Anderson .Paak, Silk Sonic",17,4,13,10,0,59100,17900,41200,551240,2024.02.15
199,Big Dawg,"Moneybagg Yo, Sexyy Red & Cmg The Label",17,-3,20,8,0,31600,-7100,38700,154353,2024.02.15
200,Who U Wit,Josvani,16,12,4,5,0,43400,28500,14900,2711,2024.02.15
201,Dance On Me,Izzo,16,10,6,1,0,9200,7400,1800,0,2024.02.15
202,Koolaid,Jones Monroe,16,7,9,2,0,18400,4100,14300,188,2024.02.15
203,I See Good,Maurette Brown Clark,16,6,10,13,0,66000,17900,48100,26070,2024.02.15
204,Say Ya Grace,Lyrical Lemonade,16,4,12,2,0,59000,7900,51100,1856902,2024.02.15
205,Able,Jonathan Mcreynolds,16,2,14,12,0,65700,24100,41600,238602,2024.02.15
206,Why You Love Me,J.Howell,16,2,14,1,0,17900,6100,11800,0,2024.02.15
207,I Like You (A Happier Song),Post Malone Feat. Doja Cat,16,1,15,5,0,91500,3400,88100,3486388,2024.02.15
208,Wassup Gwayy,Famoussally & Yb,16,-2,18,10,0,45000,-26200,71200,124096,2024.02.15
209,Big Boy Luv,Zaeskee Alazae,16,-4,20,2,0,28500,-3700,32200,99,2024.02.15
210,The Rev3nge,Joey Bada$$,16,-10,26,7,0,61700,-39900,101600,226161,2024.02.15
211,Scientists & Engineers,"André 3000, Killer Mike",16,-55,71,6,0,55900,-248400,304300,1434274,2024.02.15
Copyright (c) 2024 Luminate Data LLC. Confidential and Proprietary.,,,,,,,,,,,,2024.02.15
Rank,Song,Artist,TP Spins,+/- Chg. Spins,LP Spins,Stations,Adds,TP Audience,+/- Chg. Audience,LP Audience,TP Stream,2024.02.22
1,Lovin On Me,Jack Harlow,4130,-157,4287,72,0,15118400,-619500,15737900,20707072,2024.02.22
2,Worth It,Offset,3682,331,3351,72,0,12058100,983900,11074200,2476177,2024.02.22
3,Snooze,Sza,3663,156,3507,72,0,16098400,768100,15330300,16166672,2024.02.22
4,Everybody,Nicki Minaj,3544,-553,4097,73,0,13994400,-1826800,15821200,4917397,2024.02.22
5,Sensational,Chris Brown Feat. Davido & Lojay,3505,495,3010,73,0,11622300,1766700,9855600,2453505,2024.02.22
6,IDGAF,Tee Grizzley,3302,-121,3423,72,0,11447200,-338400,11785600,2849146,2024.02.22
