Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,week_of
29,Weedkiller,Ashnikko,PARLOPHONE,PRL,6,13,6,3,486,-61.4,1258,6566,2023.09.14
30,5sos5,5 Seconds Of Summer, BMG DISTRIBUTION,BMG,1,29,29,51,485,15.2,421,72520,2023.09.14
31,The Little Mermaid,"Alan Menken, Howard Ashman & Lin-Manuel Miranda",DISNEY,DISN,2,34,28,17,452,49.7,302,35689,2023.09.14
32,Encanto,"Lin-Manuel Miranda, Encanto - Cast",DISNEY,DISN,1,35,42,75,443,47.7,300,82366,2023.09.14
33,Dancing In The Dark,Daniel Seavey,ATLANTIC GROUP,ATLG,33,,,1,433,999.0,2,524,2023.09.14
34,The Feeling Of Falling Upwards,5 Seconds Of Summer, BMG DISTRIBUTION,BMG ,7,27,30,9,432,-6.9,464,7396,2023.09.14
35,Superache,Conan Gray,REPUBLIC RECORDS,R-RR,1,30,27,64,376,-8.5,411,109779,2023.09.14
36,SMITHEREENS,Joji,88RISING MUSIC,88RM,2,28,31,45,343,-24.9,457,61368,2023.09.14
37,Love Again (Original Motion Picture Soun,Celine Dion,Columbia Records,COL,11,26,65,18,311,-34.5,475,5651,2023.09.14
38,Born Pink,Blackpink,INTERSCOPE/GEFFEN/A&M,INT ,1,25,26,52,306,-36.9,485,194950,2023.09.14
39,The Good Witch,Maisie Peters,NEW ELEKTRA,NELK,9,37,34,12,302,3.1,293,7007,2023.09.14
40,Twelve Carat Toothache,Post Malone,MERCURY / REPUBLIC RECORDS,R-MR,2,36,32,67,251,-14.6,294,79522,2023.09.14
41,Feed The Beast,Kim Petras,REPUBLIC RECORDS,R-RR,4,33,17,11,246,-28.9,346,7854,2023.09.14
42,Emails I Can't Send,Sabrina Carpenter,ISLAND,ISL ,4,48,54,61,241,36.9,176,26530,2023.09.14
43,Songs On The Radio--The Complete U.S. Singles 1974-1981,Al Stewart,REDSTARDIGITALMUSIC,REIC,43,,,1,220,999.0,10,235,2023.09.14
44,Dirt Femme,Tove Lo,MTHEORY,MTY ,7,58,,44,197,87.6,105,14284,2023.09.14
45,The Singles: Echoes from the Edge of Heaven,Wham!,Columbia Records,COL,8,41,44,10,188,-12.6,215,6505,2023.09.14
46,Broken By Desire To Be Heavenly Sent,Lewis Capaldi,CAPITOL MUSIC GROUP,CAP ,1,38,38,17,171,-35.0,263,30451,2023.09.14
46,NOW 86,Various Artists,NOW,NOW ,7,39,40,19,171,-33.5,257,15857,2023.09.14
48,Finally Enough Love (Album),Madonna,Warner Records,WAR,1,44,47,56,166,-11.2,187,67106,2023.09.14
49,Ivory,Omar Apollo,Warner Records,WAR,3,43,52,41,148,-22.5,191,22968,2023.09.14
50,Drama Queen,Idina Menzel, BMG DISTRIBUTION,BMG ,15,32,53,4,138,-64.2,385,2091,2023.09.14
51,Star Trek Strange New Worlds Season 2 -,Various Artists,LAKESHORE RECOR,LAKO,9,44,35,6,134,-28.3,187,5101,2023.09.14
52,Gag Order,Kesha,KEMOSABE/BECKY,KEMO,3,60,45,17,133,35.7,98,16109,2023.09.14
53,NOW 85,Various Artists,SONY,SONY,4,63,68,32,119,36.8,87,27978,2023.09.14
53,Everything To Everyone,Reneé Rapp,UMGRI INTERSCOPE,INT,8,85,85,14,119,105.2,58,5406,2023.09.14
55,Gloria,Sam Smith,CAPITOL MUSIC GROUP,CAP ,2,46,55,33,117,-37.1,186,31093,2023.09.14
56,Faith In The Future,Louis Tomlinson, BMG DISTRIBUTION,BMG,2,54,50,44,108,-6.1,115,80972,2023.09.14
57,Petals To Thorns,D4vd,INTERSCOPE/GEFFEN/A&M,INT,20,49,59,5,106,-35.4,164,1630,2023.09.14
58,Mirror,Lauren Spencer-Smith,ISLAND / REPUBLIC RECORDS,R-IS,4,61,62,9,98,4.3,94,6957,2023.09.14
59,I Need Love: The Back To Basics Bonus Ep,Olivia Newton-John,INTERSCOPE/GEFFEN/A&M,INT ,59,,,1,90,,0,90,2023.09.14
60,Decades Of Love,Ernie Haase & Signature Sound, SONY MUSIC ENTERTAINMENT INC.,SMEI,35,,75,2,88,999.0,5,3588,2023.09.14
61,The Loneliest Time,Carly Rae Jepsen,INTERSCOPE/GEFFEN/A&M,INT ,2,77,61,47,86,22.9,70,28145,2023.09.14
62,Diamonds & Dancefloors,Ava Max,ATLANTIC GROUP,ATLG,3,74,60,33,83,10.7,75,14311,2023.09.14
63,Special,Lizzo,ATLANTIC GROUP,ATLG,1,66,67,61,82,-1.2,83,150364,2023.09.14
64,All 4 Nothing,Lauv,CAPITOL MUSIC GROUP,CAP,3,62,99,53,78,-15.2,92,15262,2023.09.14
65,folklore: the long pond studio sessions,Taylor Swift,REPUBLIC RECORDS,R-RR,1,,,1,75,733.3,9,76830,2023.09.14
66,Ben,Macklemore,BENDO LLC,BN3 ,1,67,,25,72,-12.2,82,20687,2023.09.14
67,Sleep Is Exhausting,Teddy Swims,WARNER RECORDS,WAR,12,70,73,13,70,-10.3,78,5148,2023.09.14
67,My Soft Machine,Arlo Parks,TRANSGRESSIVE R,TRA9,8,57,56,16,70,-34.0,106,5119,2023.09.14
67,Spark Of Light,Michael Bolton, INDEPENDENT LABEL SUBMISSION,INDI,13,59,38,9,70,-30.0,100,4153,2023.09.14
70,Another Life,Big Time Rush, BMG DISTRIBUTION,BMG,17,64,49,15,69,-18.8,85,4419,2023.09.14
71,Heart In A Cloud,Ponyphonic,,,71,,,1,66,,0,66,2023.09.14
72,Mystical Magical Rhythmical Radical Rid,Jason Mraz, BMG DISTRIBUTION,BMG ,5,53,58,12,64,-47.1,121,7497,2023.09.14
73,Just The Two Of Us: The Duets Collection,Olivia Newton-John,VCMG,VCMG,8,71,66,19,63,-18.2,77,7793,2023.09.14
74,High Drama,Adam Lambert, BMG DISTRIBUTION,BMG ,3,82,90,29,60,-3.2,62,19820,2023.09.14
75,Girl Of My Dreams,Fletcher,CAPITOL MUSIC GROUP,CAP ,2,71,62,52,59,-23.4,77,33362,2023.09.14
75,Wellerman - The Album,Nathan Evans,EVERYTHING 2 EVERYONE (CENTRAL),UME,43,94,81,35,59,18.0,50,2944,2023.09.14
75,Footprints I Found,David Kushner,DAVID KUSHNER,DVK,20,69,81,10,59,-25.3,79,1872,2023.09.14
78,Hold The Girl,Rina Sawayama,DIRTY HIT,DRHI,4,,,51,58,26.1,46,15649,2023.09.14
79,The Hardest Part,Noah Cyrus,Columbia Records,COL,21,55,57,30,57,-48.6,111,5305,2023.09.14
79,Drift Back,Phillip Phillips, INDEPENDENT LABEL SUBMISSION,INDI,34,78,,2,57,-17.4,69,1089,2023.09.14
79,Takin' It Back,Meghan Trainor,EPIC,EPIC,3,85,86,47,57,-1.7,58,44757,2023.09.14
79,Charlie,Charlie Puth,ATLANTIC GROUP,ATLG,1,68,70,49,57,-28.7,80,27465,2023.09.14
83,Sad Songs In A Hotel Room,Joshua Bassett,WARNER RECORDS,WAR ,16,87,,8,56,0.0,56,2050,2023.09.14
83,Higher Than Heaven,Ellie Goulding,INTERSCOPE/GEFFEN/A&M,INT ,6,90,,2,56,7.7,52,8878,2023.09.14
85,NOW Decade 2000s,Various Artists,NOW,NOW ,9,75,84,71,55,-25.7,74,31018,2023.09.14
86,Zombies 3,"Cast - Zombies, Disney",DISNEY,DISN,11,89,100,59,52,-1.9,53,15398,2023.09.14
87,God's Work,LeAnn Rimes,RED INK,RDIK,8,,,1,50,92.3,26,7781,2023.09.14
88,Live At The Bon Soir,Barbra Streisand,Columbia Records,COL,22,,,1,49,48.5,33,21724,2023.09.14
88,"Home Again - Live From Central Park, New",Carole King,SME/LEGACY RECORDINGS,LEGC,24,83,79,16,49,-18.3,60,2303,2023.09.14
90,Sonder,Dermot Kennedy,INTERSCOPE/GEFFEN/A&M,INT ,5,91,78,44,48,-5.9,51,17704,2023.09.14
90,Magic Man,Jackson Wang,88 Rising (Invisible),88RM,1,88,,49,48,-12.7,55,36854,2023.09.14
92,Wild At <3,Caro?,,,92,,,1,45,,0,45,2023.09.14
93,You & I,Rita Ora, BMG DISTRIBUTION,BMG ,20,99,79,9,44,-6.4,47,1667,2023.09.14
94,Dolls Ep,Bella Poarch,WARNER RECORDS,WAR ,25,,,1,43,95.5,22,3290,2023.09.14
94,Try For The Sun,Sandy Salisbury & Curt Boettcher,"SUNDAZEDMUSIC,INC.",SUC.,83,83,,2,43,-28.3,60,103,2023.09.14
96,Destiny,Lucy Thomas,THE ORCHARD,ORCH,52,52,68,5,42,-67.7,130,1610,2023.09.14
96,The People's Champ,Quinn XCII,REPUBLIC RECORDS,R-RR,15,79,89,21,42,-38.2,68,4273,2023.09.14
96,Now 84,Various Artists,NOW,NOW ,8,,96,45,42,2.4,41,26357,2023.09.14
99,I Used To Think I Could Fly,Tate McRae, RCA,RCA ,5,,93,34,41,-6.8,44,10496,2023.09.14
100,Drowning,Jessie Murph,Columbia Records,COL ,16,,,1,40,29.0,31,1816,2023.09.14
100,Masquerade,Bananarama,THE ORCHARD,ORCH,21,,,1,40,900.0,4,2429,2023.09.14
100,Bridges,Calum Scott,CAPITOL MUSIC GROUP,CAP ,13,,86,17,40,-13.0,46,8005,2023.09.14
1,Guts,Olivia Rodrigo,INTERSCOPE/GEFFEN/A&M,INT,1,1,,2,44100,-70.7,150344,194446,2023.09.21
2,Layover,V (Bts),BIG HIT,INT,2,2,,2,21114,-76.1,88324,109438,2023.09.21
3,Speak Now (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,3,2,11,9023,-4.5,9446,703486,2023.09.21
4,2nd Ep 'Get Up',Newjeans,INTERSCOPE/GEFFEN/A&M,INT,1,4,1,9,8519,-2.6,8744,244181,2023.09.21
5,Midnights,Taylor Swift,REPUBLIC RECORDS,R-RR,1,6,3,48,7957,2.4,7770,2555364,2023.09.21
6,I'Ve Tried Everything But Therapy (Part,Teddy Swims, WARNER Records,WAR,6,,,1,6443,,0,6443,2023.09.21
7,Silence Between Songs,Madison Beer,EPIC,EPIC,7,,,1,5923,,0,5923,2023.09.21
8,SOUR,Olivia Rodrigo,INTERSCOPE/GEFFEN/A&M,INT ,1,5,7,121,5804,-31.2,8431,1004437,2023.09.21
9,folklore,Taylor Swift,REPUBLIC RECORDS,R-RR,1,7,5,164,5475,8.6,5040,2059906,2023.09.21
10,Barbie The Album,Barbie The Album,ATLANTIC GROUP,ATLG,2,8,4,9,5107,3.9,4916,130539,2023.09.21
11,Snow Angel,Reneé Rapp,UMGRI INTERSCOPE,INT,3,28,23,5,3998,679.3,513,17704,2023.09.21
12,Did You Know That There's A Tunnel Under Ocean Blvd,Lana Del Rey,INTERSCOPE/GEFFEN/A&M,INT ,1,10,6,26,3299,36.4,2418,245757,2023.09.21
13,Dream - Ep,Mat And Savanna Shaw, INDEPENDENT LABEL SUBMISSION,INDI,13,,,1,2266,,0,2266,2023.09.21
14,PORTALS,Melanie Martinez,ATLANTIC GROUP,ATLG,1,13,8,25,1688,-0.9,1704,229820,2023.09.21
15,Austin,Post Malone,MERCURY / REPUBLIC RECORDS,R-MR,2,14,9,8,1422,-8.0,1545,54018,2023.09.21
16,-,Ed Sheeran,ATLANTIC GROUP,ATLG,1,15,15,20,1289,-0.5,1295,156452,2023.09.21
17,Harry's House,Harry Styles,Columbia Records,COL ,1,17,10,71,1250,8.5,1152,885239,2023.09.21
18,Endless Summer Vacation,Miley Cyrus,Columbia Records,COL ,2,16,12,28,1226,-0.2,1229,125770,2023.09.21
19,The Loveliest Time,Carly Rae Jepsen,INTERSCOPE/GEFFEN/A&M,INT ,9,9,,2,1060,-68.1,3325,5736,2023.09.21
20,Now 87,Various Artists,NOW,NOW,7,18,11,7,1039,-4.2,1085,13252,2023.09.21
21,The End,Cody Fry,CODY FRY DECCA,DECU,21,,,1,927,,0,927,2023.09.21
22,Hold The Girl,Rina Sawayama,DIRTY HIT,DRHI,4,78,,52,890,999.0,58,16539,2023.09.21
23,NOW 90s Pop (2023),Various Artists,NOW,NOW,12,19,16,7,832,-8.4,908,8128,2023.09.21
24,Diamonds,Elton John,ISLAND,ISL,4,21,17,305,797,9.5,728,790200,2023.09.21
25,These Are The Good Old Days: The Carly S,Carly Simon,ELEKTRA,EEG ,25,,,1,774,,0,791,2023.09.21
26,Problématique,Kim Petras,REPUBLIC RECORDS,R-RR,26,,,1,717,,0,717,2023.09.21
27,The Good Witch,Maisie Peters,NEW ELEKTRA,NELK,9,39,37,13,675,112.3,318,7698,2023.09.21
28,Trustfall,P!nk, RCA,RCA ,1,27,22,31,653,19.4,547,137799,2023.09.21
29,Chemistry,Kelly Clarkson,ATLANTIC GROUP,ATLG,1,23,18,13,648,-8.6,709,69919,2023.09.21
30,The Show,Niall Horan,CAPITOL MUSIC GROUP,CAP ,1,21,20,15,624,-14.3,728,95109,2023.09.21
31,The Album,Jonas Brothers,REPUBLIC RECORDS,R-RR,1,25,24,19,559,-12.2,637,53266,2023.09.21
32,World Music Radio,Jon Batiste,VERVE,VERV,7,20,14,5,552,-31.3,803,12543,2023.09.21
33,Encanto,"Lin-Manuel Miranda, Encanto - Cast",DISNEY,DISN,1,32,35,76,477,7.7,443,82843,2023.09.21
34,Esto Es Brujeria,Brujeria,NUCLEAR BLAST,NUB,34,,,1,473,999.0,1,474,2023.09.21
35,Good Riddance,Gracie Abrams,INTERSCOPE/GEFFEN/A&M,INT ,2,11,21,30,428,-78.5,1994,33050,2023.09.21
36,Weedkiller,Ashnikko,PARLOPHONE,PRL,6,29,13,4,386,-20.6,486,6952,2023.09.21
37,The Little Mermaid,"Alan Menken, Howard Ashman & Lin-Manuel Miranda",DISNEY,DISN,2,31,34,18,381,-15.7,452,36070,2023.09.21
38,House On A Hill,Eric Nam,THE ORCHARD,ORCH,12,12,,2,364,-80.0,1824,2188,2023.09.21
39,Superache,Conan Gray,REPUBLIC RECORDS,R-RR,1,35,30,65,345,-8.2,376,110124,2023.09.21
40,Emails I Can't Send,Sabrina Carpenter,ISLAND,ISL ,4,42,48,62,343,42.3,241,26873,2023.09.21
41,Born Pink,Blackpink,INTERSCOPE/GEFFEN/A&M,INT ,1,38,25,53,342,11.8,306,195292,2023.09.21
42,SMITHEREENS,Joji,88RISING MUSIC,88RM,2,36,28,46,341,-0.6,343,61709,2023.09.21
43,Bebe,Bebe Rexha,WARNER RECORDS,WAR ,11,,,18,332,848.6,35,4858,2023.09.21
44,Kismet,Belinda Carlisle, BMG DISTRIBUTION,BMG ,8,24,39,4,284,-57.5,668,4768,2023.09.21
45,Twelve Carat Toothache,Post Malone,MERCURY / REPUBLIC RECORDS,R-MR,2,40,36,68,277,10.4,251,79799,2023.09.21
46,Feed The Beast,Kim Petras,REPUBLIC RECORDS,R-RR,4,41,33,12,259,5.3,246,8113,2023.09.21
47,5sos5,5 Seconds Of Summer, BMG DISTRIBUTION,BMG,1,30,29,52,250,-48.5,485,72770,2023.09.21
48,The Feeling Of Falling Upwards,5 Seconds Of Summer, BMG DISTRIBUTION,BMG ,7,34,27,10,236,-45.4,432,7632,2023.09.21
49,Broken By Desire To Be Heavenly Sent,Lewis Capaldi,CAPITOL MUSIC GROUP,CAP ,1,46,38,18,233,36.3,171,30684,2023.09.21
50,Grease: Rise Of The Pink Ladies Soundtrack,Soundtrack,CAPITOL RECORDS,CAP,15,,,1,210,999.0,6,1883,2023.09.21
51,The Rise And Fall Of A Midwest Princess,Chappell Roan,ISLAND / REPUBLIC RECORDS,R-IS,51,,,1,199,,0,199,2023.09.21
52,Ivory,Omar Apollo,Warner Records,WAR,3,49,43,42,197,33.1,148,23165,2023.09.21
53,NOW 86,Various Artists,NOW,NOW ,7,46,39,20,191,11.7,171,16048,2023.09.21
54,Love Again (Original Motion Picture Soun,Celine Dion,Columbia Records,COL,11,37,26,19,166,-46.6,311,5817,2023.09.21
55,Everything To Everyone,Reneé Rapp,UMGRI INTERSCOPE,INT,8,53,85,15,164,37.8,119,5570,2023.09.21
56,Faith In The Future,Louis Tomlinson, BMG DISTRIBUTION,BMG,2,56,54,45,163,50.9,108,81135,2023.09.21
57,The Hardest Part,Noah Cyrus,Columbia Records,COL,21,79,55,31,158,177.2,57,5463,2023.09.21
58,Gag Order,Kesha,KEMOSABE/BECKY,KEMO,3,52,60,18,151,13.5,133,16260,2023.09.21
59,Finally Enough Love (Album),Madonna,Warner Records,WAR,1,48,44,57,147,-11.4,166,67253,2023.09.21
60,Sleep Is Exhausting,Teddy Swims,WARNER RECORDS,WAR,12,67,70,14,144,105.7,70,5292,2023.09.21
61,NOW 85,Various Artists,SONY,SONY,4,53,63,33,143,20.2,119,28121,2023.09.21
62,Ben,Macklemore,BENDO LLC,BN3 ,1,66,67,26,128,77.8,72,20815,2023.09.21
63,The Singles: Echoes from the Edge of Heaven,Wham!,Columbia Records,COL,8,45,41,11,127,-32.4,188,6632,2023.09.21
64,Petals To Thorns,D4vd,INTERSCOPE/GEFFEN/A&M,INT,20,57,49,6,119,12.3,106,1749,2023.09.21
65,The Lost Tapes,Sugababes, INDY LABEL,INDY,65,,,1,114,999.0,1,362,2023.09.21
66,Greatest Hits 2.0 (Guest Features Edition),Busted, INDY LABEL,INDY,66,,,1,111,,0,111,2023.09.21
67,Mystical Magical Rhythmical Radical Rid,Jason Mraz, BMG DISTRIBUTION,BMG ,5,72,53,13,107,67.2,64,7604,2023.09.21
68,"Home Again - Live From Central Park, New",Carole King,SME/LEGACY RECORDINGS,LEGC,24,88,83,17,103,110.2,49,2406,2023.09.21
68,Star Trek Strange New Worlds Season 2 -,Various Artists,LAKESHORE RECOR,LAKO,9,51,44,7,103,-23.1,134,5204,2023.09.21
70,folklore: the long pond studio sessions,Taylor Swift,REPUBLIC RECORDS,R-RR,1,65,,2,98,30.7,75,76928,2023.09.21
71,Gloria,Sam Smith,CAPITOL MUSIC GROUP,CAP ,2,55,46,34,97,-17.1,117,31190,2023.09.21
72,Mirror,Lauren Spencer-Smith,ISLAND / REPUBLIC RECORDS,R-IS,4,58,61,10,88,-10.2,98,7045,2023.09.21
73,"I May Be An Actress, But I Can'T Fake How I Feel",Laura Marano,,,73,,,1,85,,0,85,2023.09.21
74,Drama Queen,Idina Menzel, BMG DISTRIBUTION,BMG ,15,50,32,5,82,-40.6,138,2173,2023.09.21
75,Girl Of My Dreams,Fletcher,CAPITOL MUSIC GROUP,CAP ,2,75,71,53,77,30.5,59,33439,2023.09.21
76,Charlie,Charlie Puth,ATLANTIC GROUP,ATLG,1,79,68,50,75,31.6,57,27540,2023.09.21
76,My Mind Wanders And Sometimes Leaves Com,Lola Young,CAPITOL MUSIC GROUP,CAP ,34,,99,5,75,240.9,22,1145,2023.09.21
78,The Loneliest Time,Carly Rae Jepsen,INTERSCOPE/GEFFEN/A&M,INT ,2,61,77,48,74,-14.0,86,28219,2023.09.21
79,Special,Lizzo,ATLANTIC GROUP,ATLG,1,63,66,62,73,-11.0,82,150437,2023.09.21
80,NOW Decade 2000s,Various Artists,NOW,NOW ,9,85,75,72,71,29.1,55,31089,2023.09.21
81,Takin' It Back,Meghan Trainor,EPIC,EPIC,3,79,85,48,70,22.8,57,44827,2023.09.21
82,Songs On The Radio--The Complete U.S. Singles 1974-1981,Al Stewart,REDSTARDIGITALMUSIC,REIC,43,43,,2,68,-69.1,220,303,2023.09.21
83,You & I,Rita Ora, BMG DISTRIBUTION,BMG ,20,93,99,10,66,50.0,44,1733,2023.09.21
84,Sail On Sailor,Beach Boys,CAPITOL MUSIC GROUP,CAP ,11,,,39,65,71.1,38,10158,2023.09.21
85,Wellerman - The Album,Nathan Evans,EVERYTHING 2 EVERYONE (CENTRAL),UME,43,75,94,36,64,8.5,59,3008,2023.09.21
86,Footprints I Found,David Kushner,DAVID KUSHNER,DVK,20,75,69,11,63,6.8,59,1935,2023.09.21
87,I Used To Think I Could Fly,Tate McRae, RCA,RCA ,5,99,,35,61,48.8,41,10557,2023.09.21
87,Coco Moon,Owl City, INDEPENDENT LABEL SUBMISSION,INDI,16,,97,13,61,69.4,36,2448,2023.09.21
89,My 21st Century Blues,Raye,THE ORCHARD,ORCH,12,,,1,57,90.0,30,6577,2023.09.21
90,Just The Two Of Us: The Duets Collection,Olivia Newton-John,VCMG,VCMG,8,73,71,20,56,-11.1,63,7849,2023.09.21
91,Now 84,Various Artists,NOW,NOW ,8,96,,46,49,16.7,42,26406,2023.09.21
92,Live At The Bon Soir,Barbra Streisand,Columbia Records,COL,22,88,,2,47,-4.1,49,21771,2023.09.21
92,Another Life,Big Time Rush, BMG DISTRIBUTION,BMG,17,70,64,16,47,-31.9,69,4466,2023.09.21
92,Diamonds & Dancefloors,Ava Max,ATLANTIC GROUP,ATLG,3,62,74,34,47,-43.4,83,14358,2023.09.21
95,High Drama,Adam Lambert, BMG DISTRIBUTION,BMG ,3,74,82,30,46,-23.3,60,19866,2023.09.21
95,God's Work,LeAnn Rimes,RED INK,RDIK,8,87,,2,46,-8.0,50,7827,2023.09.21
97,Spark Of Light,Michael Bolton, INDEPENDENT LABEL SUBMISSION,INDI,13,67,59,10,45,-35.7,70,4198,2023.09.21
97,Zombies 3,"Cast - Zombies, Disney",DISNEY,DISN,11,86,89,60,45,-13.5,52,15443,2023.09.21
99,Happy Like That,Mat And Savanna Shaw, INDEPENDENT LABEL SUBMISSION,INDI,4,,,1,44,633.3,6,5572,2023.09.21
99,Tori,Tori Kelly,EPIC,EPIC,15,,,1,44,144.4,18,1359,2023.09.21
99,Sonder,Dermot Kennedy,INTERSCOPE/GEFFEN/A&M,INT ,5,90,91,45,44,-8.3,48,17748,2023.09.21
1,Guts,Olivia Rodrigo,INTERSCOPE/GEFFEN/A&M,INT,1,1,1,3,22703,-48.5,44100,217149,2023.09.28
2,Tension,Kylie Minogue, BMG DISTRIBUTION,BMG,2,,,1,19455,999.0,43,19503,2023.09.28
3,Layover,V (Bts),BIG HIT,INT,2,2,2,3,11710,-44.5,21114,121148,2023.09.28
4,Speak Now (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,3,3,12,7437,-17.6,9023,710923,2023.09.28
5,Midnights,Taylor Swift,REPUBLIC RECORDS,R-RR,1,5,6,49,7332,-7.9,7957,2562696,2023.09.28
6,2nd Ep 'Get Up',Newjeans,INTERSCOPE/GEFFEN/A&M,INT,1,4,4,10,7118,-16.7,8546,251326,2023.09.28
7,Barbie The Album,Barbie The Album,ATLANTIC GROUP,ATLG,2,10,8,10,5587,9.4,5107,136126,2023.09.28
8,folklore,Taylor Swift,REPUBLIC RECORDS,R-RR,1,9,7,165,5521,0.8,5475,2065427,2023.09.28
9,Another Life,Big Time Rush, BMG DISTRIBUTION,BMG,9,92,70,17,4951,999.0,47,9417,2023.09.28
10,SOUR,Olivia Rodrigo,INTERSCOPE/GEFFEN/A&M,INT ,1,8,5,122,3966,-31.7,5804,1008403,2023.09.28
11,Chemistry,Kelly Clarkson,ATLANTIC GROUP,ATLG,1,29,23,14,3545,447.1,648,73464,2023.09.28
12,The Rise And Fall Of A Midwest Princess,Chappell Roan,ISLAND / REPUBLIC RECORDS,R-IS,12,51,,2,3188,999.0,199,3387,2023.09.28
13,Did You Know That There's A Tunnel Under Ocean Blvd,Lana Del Rey,INTERSCOPE/GEFFEN/A&M,INT ,1,12,10,27,2495,-24.4,3299,248252,2023.09.28
14,Matteo,Matteo Bocelli,CAPITOL MUSIC GROUP,CAP ,14,,,1,1888,,0,1889,2023.09.28
15,PORTALS,Melanie Martinez,ATLANTIC GROUP,ATLG,1,14,13,26,1523,-9.8,1688,231343,2023.09.28
16,Austin,Post Malone,MERCURY / REPUBLIC RECORDS,R-MR,2,15,14,9,1439,1.2,1422,55457,2023.09.28
17,I'Ve Tried Everything But Therapy (Part,Teddy Swims, WARNER Records,WAR,6,6,,2,1308,-79.7,6443,7751,2023.09.28
18,Snow Angel,Reneé Rapp,UMGRI INTERSCOPE,INT,3,11,28,6,1174,-70.6,3998,18878,2023.09.28
19,Harry's House,Harry Styles,Columbia Records,COL ,1,17,17,72,1140,-8.8,1250,886379,2023.09.28
20,-,Ed Sheeran,ATLANTIC GROUP,ATLG,1,16,15,21,1128,-12.5,1289,157580,2023.09.28
21,Starfucker,Slayyyter,FADER LABEL,FADL,21,,,1,1126,,0,1126,2023.09.28
22,Good Riddance,Gracie Abrams,INTERSCOPE/GEFFEN/A&M,INT ,2,35,11,31,987,130.6,428,34037,2023.09.28
23,Endless Summer Vacation,Miley Cyrus,Columbia Records,COL ,2,18,16,29,982,-19.9,1226,126752,2023.09.28
24,Now 87,Various Artists,NOW,NOW,7,20,18,8,758,-27.0,1039,14010,2023.09.28
25,Diamonds,Elton John,ISLAND,ISL,4,24,21,306,710,-10.9,797,790910,2023.09.28
26,Trustfall,P!nk, RCA,RCA ,1,28,27,32,667,2.1,653,138466,2023.09.28
27,NOW 90s Pop (2023),Various Artists,NOW,NOW,12,23,19,8,624,-25.0,832,8752,2023.09.28
28,Hold The Girl,Rina Sawayama,DIRTY HIT,DRHI,4,22,78,53,621,-30.2,890,17160,2023.09.28
29,Silence Between Songs,Madison Beer,EPIC,EPIC,7,7,,2,584,-90.1,5923,6507,2023.09.28
30,The Good Witch,Maisie Peters,NEW ELEKTRA,NELK,9,27,39,14,571,-15.4,675,8269,2023.09.28
30,The Loveliest Time,Carly Rae Jepsen,INTERSCOPE/GEFFEN/A&M,INT ,9,19,9,3,571,-46.1,1060,6307,2023.09.28
32,The Show,Niall Horan,CAPITOL MUSIC GROUP,CAP ,1,30,21,16,467,-25.2,624,95576,2023.09.28
33,World Music Radio,Jon Batiste,VERVE,VERV,7,32,20,6,447,-19.0,552,12990,2023.09.28
34,A Grey Area,JP Saxe,Arista,ARIS,34,,,1,417,,0,417,2023.09.28
35,The Album,Jonas Brothers,REPUBLIC RECORDS,R-RR,1,31,25,20,403,-27.9,559,53669,2023.09.28
36,SMITHEREENS,Joji,88RISING MUSIC,88RM,2,42,36,47,377,10.6,341,62086,2023.09.28
37,Born Pink,Blackpink,INTERSCOPE/GEFFEN/A&M,INT ,1,41,38,54,376,9.9,342,195668,2023.09.28
38,Weedkiller,Ashnikko,PARLOPHONE,PRL,6,36,29,5,333,-13.7,386,7285,2023.09.28
39,Encanto,"Lin-Manuel Miranda, Encanto - Cast",DISNEY,DISN,1,33,32,77,323,-32.3,477,83166,2023.09.28
40,Problématique,Kim Petras,REPUBLIC RECORDS,R-RR,26,26,,2,306,-57.3,717,1023,2023.09.28
41,Emails I Can't Send,Sabrina Carpenter,ISLAND,ISL ,4,40,42,63,298,-13.1,343,27171,2023.09.28
42,House On A Hill,Eric Nam,THE ORCHARD,ORCH,12,38,12,3,295,-19.0,364,2483,2023.09.28
43,The Little Mermaid,"Alan Menken, Howard Ashman & Lin-Manuel Miranda",DISNEY,DISN,2,37,31,19,283,-25.7,381,36353,2023.09.28
44,Superache,Conan Gray,REPUBLIC RECORDS,R-RR,1,39,35,66,278,-19.4,345,110402,2023.09.28
45,Feed The Beast,Kim Petras,REPUBLIC RECORDS,R-RR,4,46,41,13,240,-7.3,259,8353,2023.09.28
46,Twelve Carat Toothache,Post Malone,MERCURY / REPUBLIC RECORDS,R-MR,2,45,40,69,232,-16.2,277,80031,2023.09.28
47,Esto Es Brujeria,Brujeria,NUCLEAR BLAST,NUB,34,34,,2,231,-51.2,473,705,2023.09.28
48,Ben,Macklemore,BENDO LLC,BN3 ,1,62,66,27,224,75.0,128,21039,2023.09.28
49,Broken By Desire To Be Heavenly Sent,Lewis Capaldi,CAPITOL MUSIC GROUP,CAP ,1,49,46,19,219,-6.0,233,30903,2023.09.28
50,5sos5,5 Seconds Of Summer, BMG DISTRIBUTION,BMG,1,47,30,53,203,-18.8,250,72973,2023.09.28
