Rank,Song,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TP Overall,% CHG,LP Overall,TP Audio,TP Video,YTD Overall,ATD Overall,week_of
14,Tennessee Whiskey,Chris Stapleton,MERCURY NASHVILLE,MERN,1,12,16,415,6514000,1.4,6425085,5462670,1051330,319403734,2293705718,2023.11.09
15,Rich Men North Of Richmond,Oliver Anthony Music,,,1,15,11,13,6292441,-0.2,6303242,6188639,103802,156342589,156342589,2023.11.09
16,Rock And A Hard Place,Bailey Zimmerman,Warner Music Nashville,WNS,1,14,12,74,5869515,-7.9,6372773,5356127,513388,434540472,712897342,2023.11.09
17,Need A Favor,Jelly Roll,BROKEN BOW RECO,BB2 ,7,18,18,46,5839285,7.6,5424823,5150889,688396,249274277,253109888,2023.11.09
18,The Painter,Cody Johnson, WARNER Records,WAR ,18,36,53,13,5629383,34.9,4173751,5515311,114072,53179108,53179108,2023.11.09
19,Truck Bed,Hardy,Big Loud Records,"BLR
",15,17,21,55,5522822,1.2,5456931,5162907,359915,184888083,204131585,2023.11.09
20,Beautiful Crazy,Luke Combs,CLNV,CLNV,1,23,25,288,5462535,9.9,4968260,4944322,518213,247700002,1698919920,2023.11.09
21,Thought You Should Know,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,1,19,17,79,5438473,2.5,5307077,4910895,527578,390409692,590830556,2023.11.09
22,Whiskey Glasses,Morgan Wallen,"BIG LOUD RECORDS, LLC",BGL ,1,20,22,271,5218917,2.9,5073337,4829493,389424,279761187,1583602514,2023.11.09
23,Chasin' You,Morgan Wallen,"BIG LOUD RECORDS, LLC",BGL ,2,22,26,226,5131505,3.0,4981519,4775668,355837,272887177,1134687145,2023.11.09
24,Watermelon Moonshine,Lainey Wilson,BROKEN BOW RECO,BB2 ,14,24,27,26,5073328,5.0,4829644,4677918,395410,153027716,160380769,2023.11.09
25,World On Fire,Nate Smith,RCA NASHVILLE,RCNA,25,75,92,26,5036093,65.4,3045552,4940888,95205,80346912,80346912,2023.11.09
26,Oklahoma Smokeshow,Zach Bryan,Warner Records,WAR,13,21,20,69,4963846,-1.7,5047595,4630583,333263,199669017,286375163,2023.11.09
27,Cowgirls,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,14,25,29,36,4880450,2.3,4768578,4510797,369653,232566397,232566397,2023.11.09
28,Sarah's Place,Zach Bryan,Warner Records,WAR,3,31,28,7,4836892,7.5,4500331,4813490,23402,48641464,48641464,2023.11.09
29,Burn It Down,Parker Mccollum,MCA NASHVILLE,MCAN,29,32,30,22,4774767,7.1,4456709,4665818,108949,76481739,76481739,2023.11.09
30,Tourniquet,Zach Bryan,Warner Records,WAR,8,28,24,11,4739638,2.9,4606730,4589095,150543,84132584,84132584,2023.11.09
31,All Too Well (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,30,19,104,4657022,3.0,4520273,4320102,336920,183288427,530633365,2023.11.09
32,Heading South,Zach Bryan, WARNER Records,WAR ,22,27,23,46,4635785,0.3,4619851,4495176,140609,200667637,440699770,2023.11.09
33,You Should Probably Leave,Chris Stapleton,MERCURY NASHVILLE,MERN,6,33,33,156,4616837,3.6,4456761,4384562,232275,209595935,641070629,2023.11.09
34,The Kind Of Love We Make,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,29,31,73,4567196,1.0,4520589,4273051,294145,310285386,583370996,2023.11.09
35,Love Story (Taylor’s Version),Taylor Swift,REPUBLIC RECORDS,R-RR,1,26,35,120,4551761,-2.6,4672078,2884276,1667485,137393101,325163958,2023.11.09
36,Tennessee Orange,Megan Moroney,ARISTA NASHVILLE,ARNV,10,35,34,62,4476902,5.7,4236691,4156304,320598,259350799,334790167,2023.11.09
37,Next Thing You Know,Jordan Davis,MCA NASHVILLE,MCAN,11,34,32,65,4395088,0.5,4374193,4024848,370240,265245769,321483554,2023.11.09
38,Fall In Love,Bailey Zimmerman,Warner Music Nashville,WNS,4,37,37,91,4223901,1.7,4154685,3876646,347255,259591698,549108630,2023.11.09
39,"Burn, Burn, Burn",Zach Bryan,Warner Records,WAR,14,45,45,61,4185887,10.0,3804823,4003845,182042,173447160,227962638,2023.11.09
40,Heartless,Diplo & Julia Michaels Feat. Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,39,39,221,4108107,0.8,4075011,3811665,296442,222736308,1183738111,2023.11.09
41,wait in the truck,Hardy Feat. Lainey Wilson,Big Loud Records,BLR,3,44,49,63,4009326,4.5,3838308,3479583,529743,257253942,361659948,2023.11.09
42,Sun To Me,Zach Bryan,Warner Records,WAR,38,41,38,63,4000247,0.6,3976798,3882131,118116,158633196,213264683,2023.11.09
43,Try That In A Small Town,Jason Aldean,BB2,BB2,1,53,47,17,3970092,9.3,3632506,3381756,588336,158878696,158878696,2023.11.09
44,Revival,Zach Bryan,,,36,43,41,24,3952659,2.7,3848637,3834520,118139,116966158,167895790,2023.11.09
45,To Be A Man,Dax,COLUMBIA,COL,40,40,0,4,3899266,-3.9,4057828,2530013,1369253,46003194,46003194,2023.11.09
46,Love You Anyway,Luke Combs,COLUMBIA NASHVILLE,CLNV,2,50,55,39,3878966,6.4,3644896,3533538,345428,265644909,265644909,2023.11.09
47,Coal,Dylan Gossett,,,42,42,60,12,3820352,-1.7,3887705,3716380,103972,39879631,39879631,2023.11.09
48,Buy Dirt,Jordan Davis Feat. Luke Bryan,MCA NASHVILLE,MCAN,1,48,40,129,3795688,0.5,3776989,3637868,157820,191691307,621981922,2023.11.09
49,Dirt Cheap,Cody Johnson, WARNER Records,WAR ,49,,,1,3781733,838421.7,451,3638678,143055,3782184,3782184,2023.11.09
50,All Your'N,Tyler Childers, RCA,RCA,21,54,50,196,3769700,4.6,3604698,3640220,129480,178920163,461782408,2023.11.09
51,We Don'T Fight Anymore,Carly Pearce,BIG MACHINE,BGMA,49,49,118,16,3766875,0.1,3762355,3607980,158895,47110704,47110704,2023.11.09
52,When It Rains It Pours,Luke Combs,SME/LEGACY RECORDINGS,LEGC,2,51,52,336,3753378,3.0,3643322,3402898,350480,197206248,1333142676,2023.11.09
53,Spotless,Zach Bryan,Warner Records,WAR,6,56,44,11,3678689,5.0,3503785,3607532,71157,72968987,72968987,2023.11.09
54,Feathered Indians,Tyler Childers,HICKMAN HOLLER RECORDS,HICK,31,55,54,224,3676359,4.8,3507981,3602514,73845,175917933,644180032,2023.11.09
55,In Your Love,Tyler Childers, RCA,RCA,6,38,36,15,3639351,-11.3,4102058,3532296,107055,88543870,88543870,2023.11.09
56,One Thing At A Time,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,2,52,48,49,3628624,-0.3,3641205,3486244,142380,331084009,362119861,2023.11.09
57,She Got the Best of Me,Luke Combs,COLUMBIA NASHVILLE,CLNV,3,57,59,284,3564680,4.2,3422107,3384067,180613,168083013,1115645750,2023.11.09
58,Everything I Love,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,6,47,69,41,3494936,-7.8,3789078,3332101,162835,230285149,230285149,2023.11.09
59,Heartbroken,"Diplo, Jessie Murph & Polo G",SONY/COLUMBIA,COL,19,68,61,16,3493216,9.5,3190817,3285850,207366,72071164,72071164,2023.11.09
60,More Than My Hometown,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,2,58,56,186,3489761,2.2,3413349,3311388,178373,193320659,876200792,2023.11.09
61,Wild As Her,Corey Kent,RCA NASHVILLE,RCNA,11,61,58,87,3488279,4.2,3347211,3306520,181759,190496275,357798658,2023.11.09
62,Enchanted (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,5,59,46,18,3481907,2.3,3402988,2997855,484052,93613403,93613403,2023.11.09
63,Starting Over,Chris Stapleton,MERCURY NASHVILLE,MERN,1,64,68,167,3477668,5.7,3291156,3214872,262796,153288019,665020414,2023.11.09
64,Sand In My Boots,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,65,62,148,3448301,5.6,3264331,3294473,153828,183825553,712690750,2023.11.09
65,Cover Me Up,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,7,60,57,233,3403258,1.0,3371206,3085785,317473,184726235,880337303,2023.11.09
66,Heart Like A Truck,Lainey Wilson,BROKEN BOW RECO,BB2 ,6,72,43,65,3369672,9.5,3078319,2983260,386412,254633961,328138258,2023.11.09
67,You Belong With Me (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,5,73,66,50,3359354,9.3,3073259,2406883,952471,115634149,219689670,2023.11.09
68,Forever After All,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,63,63,159,3336060,0.6,3315156,3061443,274617,178682361,898116443,2023.11.09
69,7 Summers,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,67,64,169,3320496,2.9,3228333,3147312,173184,173811344,726473825,2023.11.09
70,Ain't That Some,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,4,69,67,36,3273721,3.6,3159883,3077594,196127,220324013,220324013,2023.11.09
71,We Ride,Bryan Martin,,,70,70,70,45,3271473,4.7,3123388,3058252,213221,108914395,116742616,2023.11.09
72,Hurricane,Luke Combs,COLUMBIA NASHVILLE,CLNV,2,74,73,393,3231675,5.4,3065826,2974948,256727,153091720,1364798642,2023.11.09
73,East Side Of Sorrow,Zach Bryan,Warner Records,WAR,5,62,51,11,3217180,-3.2,3322893,3146628,70552,70570354,70570354,2023.11.09
74,She Had Me At Heads Carolina,Cole Swindell,Warner Music Nashville,WNS,3,46,42,82,3216544,-15.3,3797724,3054497,162047,236395552,474743788,2023.11.09
75,Straight And Narrow,Sam Barber,ATLANTIC       ,ATL,71,80,83,20,3204413,10.3,2905303,3041159,163254,102094664,102392013,2023.11.09
76,Wagon Wheel,Darius Rucker,CAPITOL NASHVILLE,CAPN,20,66,71,415,3154291,-2.7,3240593,2810238,344053,160995614,1125026156,2023.11.09
77,You Make It Easy,Jason Aldean,BROKEN BOW RECORDS,BB2,3,77,79,302,3135861,4.3,3007316,3077786,58075,151661246,1090302912,2023.11.09
78,You Belong With Me,Taylor Swift,BIG MACHINE,BGMA,18,71,74,391,3127244,1.5,3080195,2617424,509820,127142094,800883315,2023.11.09
79,Thank God,Kane Brown w/ Katelyn Brown,RCA NASHVILLE,RCNA,3,82,81,61,3102838,10.2,2814429,2732982,369856,277876209,403940519,2023.11.09
80,Dancin' In The Country,Tyler Hubbard,MCA NASHVILLE,MCAN,10,76,72,47,3078446,2.1,3015211,2949285,129161,208874690,226901717,2023.11.09
81,Til You Can't,Cody Johnson,Warner Music Nashville,WNS,1,78,80,123,3050665,1.6,3001585,2780294,270371,167967008,514489962,2023.11.09
82,What My World Spins Around,Jordan Davis,MCA NASHVILLE,MCAN,9,79,75,76,2970910,0.2,2966373,2833471,137439,180251041,317527587,2023.11.09
83,Heaven,Kane Brown,SME/LEGACY RECORDINGS,LEGC,1,98,101,318,2928331,16.4,2514815,2537014,391317,128948509,1492429458,2023.11.09
84,Leather,Cody Johnson, WARNER Records,WAR ,84,,,1,2903949,101685.8,2853,2849093,54856,2906802,2906802,2023.11.09
85,Lady May,Tyler Childers,,,25,83,82,174,2899958,3.0,2814593,2800702,99256,143050228,510629305,2023.11.09
86,Broken Halos,Chris Stapleton,MERCURY NASHVILLE,MERN,15,88,91,343,2759427,3.6,2664706,2640857,118570,119161835,750281791,2023.11.09
87,Flower Shops,Ernest Feat. Morgan Wallen,Big Loud Records,BLR,6,87,88,97,2752898,2.9,2674831,2631559,121339,151475120,364024616,2023.11.09
88,Body Like A Back Road,Sam Hunt,MCA NASHVILLE,MCAN,1,97,95,354,2749428,8.1,2544539,2621977,127451,150015510,1538958918,2023.11.09
89,Whiskey Bent,Cody Johnson, WARNER Records,WAR ,89,,,1,2741256,422281.5,649,2606713,134543,2741905,2741905,2023.11.09
90,Chicken Fried,Zac Brown Band,Universal Music Enterprises,UME ,14,90,86,415,2705445,2.6,2637767,2563574,141871,149000136,990145264,2023.11.09
91,El Dorado,Zach Bryan,Warner Records,WAR,14,86,78,11,2700738,-1.4,2738803,2672635,28103,54609947,54609947,2023.11.09
92,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,REPUBLIC RECORDS,R-RR,2,85,65,18,2697155,-1.5,2738205,2560640,136515,112495025,112495025,2023.11.09
93,Before He Cheats,Carrie Underwood,RCA LABEL GROUP SMG,RLSG,45,89,93,415,2694390,2.1,2638666,2481066,213324,136486223,731589850,2023.11.09
94,Mamaw's House,Thomas Rhett,VALORY,VALO,19,142,116,6,2672576,33.6,2000162,2598379,74197,18536874,18536874,2023.11.09
95,One Of Them Girls,Lee Brice,CURB,CURB,2,92,84,187,2641216,1.1,2611410,2445582,195634,141886545,702944988,2023.11.09
96,23,Chayce Beckham, BMG DISTRIBUTION,BMG ,84,84,89,93,2637314,-6.0,2804848,2367046,270268,98317097,207499417,2023.11.09
97,Can'T Have Mine,Dylan Scott,CURB,CURB,63,96,102,70,2623091,3.0,2545462,2511567,111524,91123368,164094534,2023.11.09
98,Please Don'T Go,Wyatt Flores,,,98,135,135,20,2618297,25.4,2087915,2583760,34537,76846639,77461824,2023.11.09
99,Man Made A Bar,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,8,112,106,36,2588572,11.5,2321509,2529817,58755,175115391,175115391,2023.11.09
100,Neon Moon,Brooks & Dunn,RCA LABEL GROUP SMG,RLSG,21,95,99,368,2586459,1.6,2546194,2097686,488773,128329062,710757655,2023.11.09
101,Head Over Boots,Jon Pardi,CAPITOL NASHVILLE,CAPN,2,99,107,415,2571759,3.5,2485954,2502405,69354,115712869,761464621,2023.11.09
102,One Man Band,Old Dominion,RCA NASHVILLE,RCNA,2,81,77,251,2566452,-11.0,2885088,2330394,236058,134087814,964528045,2023.11.09
103,Fancy Like,Walker Hayes,MONU,MONU,1,91,87,125,2559378,-2.5,2624845,2275186,284192,159439725,801825951,2023.11.09
104,Love Story,Taylor Swift,BIG MACHINE,BGMA,25,102,100,415,2549059,4.3,2443072,2379205,169854,105708282,731960682,2023.11.09
105,I Wrote The Book,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,6,100,97,41,2522129,1.6,2482921,2391569,130560,223018515,223018515,2023.11.09
106,In Case You Didn't Know,Brett Young,BMX,BMX ,2,104,111,364,2491031,3.1,2415796,1883334,607697,130193756,1417779129,2023.11.09
107,Boys Of Faith,Zach Bryan,Warner Records,WAR,7,93,76,7,2490940,-3.9,2593106,2448482,42458,33343313,33343313,2023.11.09
108,Your Heart Or Mine,Jon Pardi,CAPITOL NASHVILLE,CAPN,52,94,103,53,2471460,-3.2,2552723,2391769,79691,127059092,147294063,2023.11.09
109,Whiskey On You,Nate Smith,RCA NASHVILLE,RCNA,10,105,108,79,2462646,2.8,2396657,2418619,44027,160067553,325069727,2023.11.09
110,Beer Never Broke My Heart,Luke Combs,COLUMBIA NASHVILLE,CLNV,1,103,105,236,2453358,0.7,2435613,2324794,128564,137990391,946110286,2023.11.09
111,"Take Me Home, Country Roads",John Denver,LEG,LEG,17,115,117,387,2413476,5.2,2293828,2111659,301817,122468261,853559018,2023.11.09
112,"Going, Going, Gone",Luke Combs,COLUMBIA NASHVILLE,CLNV,7,106,113,58,2409664,1.3,2378614,2306099,103565,216721081,277577918,2023.11.09
113,Hell's Comin' With Me,Poor Mans Poison,,,10,133,85,70,2407500,13.6,2119889,666362,1741138,164525988,240694336,2023.11.09
114,Our Song,Taylor Swift,BIG MACHINE,BGMA,24,110,96,55,2401525,3.0,2332047,1924737,476788,116169773,386295974,2023.11.09
115,God's Country,Blake Shelton, WARNER Records,WAR ,1,101,130,241,2382646,-3.9,2479593,2016579,366067,120269509,885158154,2023.11.09
116,I'M Not Pretty,Megan Moroney,COLUMBIA,COL,96,122,110,34,2380291,8.8,2187571,2348324,31967,86588891,86588891,2023.11.09
117,Bury Me In Georgia,Kane Brown,RCA NASHVILLE,RCNA,21,113,104,32,2360227,2.5,2303188,2190473,169754,127347003,131199779,2023.11.09
118,Memory Lane,Old Dominion,COLUMBIA NASHVILLE,CLNV,12,121,120,44,2340954,5.7,2214875,2301893,39061,168742583,168749171,2023.11.09
119,Dirt On My Boots,Jon Pardi,CAPITOL NASHVILLE,CAPN,2,109,121,373,2340662,-1.1,2367514,2248248,92414,111987516,829081654,2023.11.09
120,This Town's Been Too Good To Us,Dylan Scott,,,109,116,109,15,2335472,2.9,2270366,2300907,34565,44372857,44372857,2023.11.09
121,Sunrise,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,12,114,114,36,2303721,0.2,2299783,2120986,182735,159947298,159947298,2023.11.09
122,What He Didn't Do,Carly Pearce,BIG MACHINE,BGMA,25,124,127,85,2290714,5.1,2179045,2143722,146992,145224348,275817331,2023.11.09
123,'98 Braves,Morgan Wallen,MERCURY / BIG LOUD / REPUBLIC RECORDS,R-MR,10,111,98,36,2285936,-1.8,2326821,2212311,73625,158005046,158005046,2023.11.09
124,Something's Gonna Kill Me,Corey Kent,RCA NASHVILLE,RCNA,66,130,124,23,2280594,7.0,2131120,2249653,30941,62896741,62896741,2023.11.09
125,Where It Ends,Bailey Zimmerman,Warner Music Nashville,WNS,4,123,132,54,2273148,4.1,2184281,2201790,71358,93538747,175388114,2023.11.09
126,Springsteen,Eric Church,EMI NASHVILLE,ENAS,46,126,122,415,2265863,4.6,2166438,2205890,59973,103021028,660073903,2023.11.09
127,Whose Rearview,Jason Aldean,,,127,,,1,2261724,67494.9,3346,2217301,44423,2265070,2265070,2023.11.09
128,I Can Feel It,Kane Brown,,,63,107,90,7,2261053,-4.7,2371361,2206961,54092,17506498,17506498,2023.11.09
129,Somebody's Problem,Morgan Wallen,BIG LOUD / REPUBLIC RECORDS,R-RR,1,125,133,155,2243234,2.9,2179101,2126678,116556,120849149,517473647,2023.11.09
130,Country Girl (Shake It For Me),Luke Bryan,CAPITOL NASHVILLE,CAPN,30,120,125,415,2242063,1.1,2216719,2069098,172965,125536781,694779143,2023.11.09
131,5 Foot 9,Tyler Hubbard,MCA NASHVILLE,MCAN,6,132,131,77,2212200,3.9,2129195,2104450,107750,164151242,346564219,2023.11.09
132,Different 'Round Here,Riley Green,BMX,BMX ,69,117,119,15,2190243,-2.4,2243680,2164683,25560,60641072,153237560,2023.11.09
133,Spin You Around,Morgan Wallen, INDEPENDENT LABEL SUBMISSION,INDI,74,127,134,168,2189498,1.9,2148307,2139892,49606,91185731,334944948,2023.11.09
134,PLAY IT AGAIN,Luke Bryan,CAPITOL NASHVILLE,CAPN,12,134,126,415,2188279,3.9,2106363,2015670,172609,107151119,897074929,2023.11.09
135,Porch Light,Josh Meloy,,,128,128,146,9,2170775,1.3,2143233,2128180,42595,43377054,44496945,2023.11.09
136,Die A Happy Man,Thomas Rhett,ELI YOUNG,VALO,1,129,136,415,2160727,0.8,2142765,2055724,105003,116310495,1256581874,2023.11.09
137,Fear And Friday's,Zach Bryan,Warner Records,WAR,11,119,94,11,2147081,-3.7,2229192,2123957,23124,53628450,53628450,2023.11.09
138,Night Shift,Jon Pardi,CAPITOL NASHVILLE,CAPN,14,141,148,194,2145013,6.8,2008637,2098471,46542,91254538,499003027,2023.11.09
139,Back To December (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,6,136,115,18,2141951,2.8,2083742,1963692,178259,67609172,67609172,2023.11.09
140,This Damn Song,Pecos & The Rooftops,Warner Records,WAR,60,131,140,138,2136982,0.4,2129079,1819809,317173,108166507,338057629,2023.11.09
141,White House Road,Tyler Childers & The Highwall,HICKMAN HOLLER RECORDS,HICK,89,138,142,44,2121884,4.3,2034099,2039271,82613,107001685,454073630,2023.11.09
142,Where The Wild Things Are,Luke Combs,COLUMBIA NASHVILLE,CLNV,72,181,171,9,2118022,24.6,1699358,1958491,159531,56288910,56288910,2023.11.09
143,Nose On The Grindstone,Tyler Childers, INDEPENDENT LABEL SUBMISSION,INDI,121,143,145,72,2086807,4.6,1995876,1965467,121340,92903630,320579852,2023.11.09
144,Give Heaven Some Hell,Hardy,Big Loud,BGL,42,140,150,163,2076247,3.1,2013367,1932843,143404,105030605,348225192,2023.11.09
145,Heartache On The Dance Floor,Jon Pardi,CAPITOL NASHVILLE,CAPN,7,146,144,329,2061338,6.0,1944137,2022879,38459,91739174,615005508,2023.11.09
146,Dirt Road Anthem,Jason Aldean,NOW,NOW ,31,137,141,415,2056123,-1.1,2079379,1908768,147355,110005400,803057434,2023.11.09
147,Fire Away,Chris Stapleton,MERCURY NASHVILLE,MERN,8,150,160,409,2054355,6.8,1922696,1864238,190117,86340275,605291458,2023.11.09
148,The Way I Talk,Morgan Wallen,"BIG LOUD RECORDS, LLC",BGL ,72,145,154,279,2042798,4.9,1947701,1941713,101085,109306700,536360163,2023.11.09
149,Rumor,Lee Brice,CURB,CURB,4,154,170,278,1999178,5.9,1888377,1845285,153893,101309579,806353144,2023.11.09
150,Life Is A Highway,Rascal Flatts,DISNEY,DISN,41,152,152,409,1990843,3.9,1915406,1680794,310049,110670858,593960409,2023.11.09
151,Got What I Got,Jason Aldean,BROKEN BOW RECO,BB2 ,1,147,164,213,1986882,2.9,1931319,1797355,189527,102918865,663325808,2023.11.09
152,Dear Alcohol,Dax,SONY/COLUMBIA,COL,24,153,177,87,1984422,4.1,1905676,1489947,494475,98504831,229514712,2023.11.09
153,Watching My Old Flame,Cody Johnson, WARNER Records,WAR ,153,,,1,1976905,223.2,611717,1932039,44866,7497300,7497300,2023.11.09
154,I Hope,Gabby Barrett,WARNER RECORDS,WAR ,1,159,167,244,1951875,7.1,1822802,1795094,156781,109918328,1065947529,2023.11.09
155,Need You Now,Lady A,CAPITOL NASHVILLE,CAPN,58,139,143,415,1949339,-3.5,2020192,1575038,374301,98959672,681128118,2023.11.09
156,One Number Away,Luke Combs,COLUMBIA NASHVILLE,CLNV,6,155,162,331,1940704,3.5,1874731,1814295,126409,91512484,805814802,2023.11.09
157,Up Down,Morgan Wallen Feat. Florida Georgia Line,"BIG LOUD RECORDS, LLC",BGL ,9,158,166,317,1929568,4.0,1855044,1756559,173009,92324033,797228235,2023.11.09
158,Deep Satin,Zach Bryan,Warner Records,WAR,10,144,123,7,1924642,-3.3,1991261,1903153,21489,26020007,26020007,2023.11.09
159,The Good I'Ll Do,Zach Bryan,Warner Records,WAR,53,151,147,51,1922314,0.3,1916506,1838573,83741,100974910,138571685,2023.11.09
160,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,REPUBLIC RECORDS,R-RR,9,163,137,34,1897104,5.5,1798391,1643453,253651,83052809,141320639,2023.11.09
161,"You, Me, And Whiskey",Justin Moore & Priscilla Block,VALORY,VALO,37,160,159,50,1886472,3.6,1820362,1794455,92017,123823654,137076153,2023.11.09
162,Love You Again,Chase Matthew, WARNER Records,WAR ,104,148,165,25,1878649,-2.5,1927710,1827927,50722,77916439,81942763,2023.11.09
163,The Bones,Maren Morris,COLUMBIA NASHVILLE,CLNV,1,164,158,237,1878141,4.5,1797926,1706503,171638,88693406,976158939,2023.11.09
164,Lil Bit,Nelly & Florida Georgia Line,Columbia Records,COL ,1,161,169,159,1869638,3.2,1811919,1787677,81961,103310362,563507656,2023.11.09
165,Thinking 'Bout You,Dustin Lynch Feat. Mackenzie Porter,BROKEN BOW RECO,BB2 ,4,118,112,153,1868089,-16.4,2233894,1834134,33955,122277101,495759036,2023.11.09
166,Folsom Prison Blues,Johnny Cash,THE ORCHARD,ORCH,160,0,0,96,1850672,26.8,1460068,1049641,801031,57923112,395569528,2023.11.09
167,Let Your Boys Be Country,Jason Aldean,,,167,,,1,1850651,256.5,519061,1698294,152357,9245993,9245993,2023.11.09
168,Fishin' in the Dark,Nitty Gritty Dirt Band,CAPITOL NASHVILLE,CAPN,93,162,182,275,1845348,2.0,1809646,1640334,205014,99551179,479883016,2023.11.09
169,Bottoms Up,Brantley Gilbert,ELI YOUNG,VALO,14,166,181,415,1843841,3.5,1782346,1634587,209254,93917676,737976987,2023.11.09
170,One Beer,HARDY Feat. Lauren Alaina & Devin Dawson,Big Loud Records,BLR,10,170,189,203,1842028,5.0,1753670,1808217,33811,88812834,510776464,2023.11.09
171,What Ifs,Kane Brown Feat. Lauren Alaina,RCA NASHVILLE,RCNA,1,149,149,362,1832301,-4.7,1922759,1703435,128866,97757695,1224358250,2023.11.09
172,Smaller Acts,Zach Bryan,Warner Records,WAR,16,156,138,11,1825027,-2.0,1862817,1803870,21157,44663744,44663744,2023.11.09
